System,Utterance,Source,ref1,hyp
HuaweiTSC,166,"Abantu bembali bagxeke iipolisi zangaphambili zeFBI ngokusebenzisa ngokuyintloko izinto zalo eziluncedo kumatyala ekulula ukuwacombulula, ingakumbi awokubiwa kweemoto ukuze banyuse izinga lokuphumelela kwabo.
","Abezomlando bagxeke imithetho edlule yeFBI ngokugxila emacaleni alula ukuwaxazulula, ikakhulukazi amacala okuntshontshwa kwezimoto, ngenjongo yokukhuphula izinga lokuphumelela le nkampani.
","Izazi zomlando zigxeke inqubomgomo yangaphambili ye-FBI yokusebenzisa izinzuzo zayo ngokuyinhloko kumacala okulula ukuwaxazulula, ikakhulukazi ukudunwa kwezimoto ukwandisa izinga lokuphumelela kwabo.
"
HuaweiTSC,167,"ICongress yaqala ukuxhasa ngezimali inyathelo lokungcola ngo-2005 kwaye yacacisa ukuba i-FBI kufuneka inikezele ngeearhente ezili-10 kwimifanekiso engamanyala yabantu abadala.
","Ukhongolose waqala ukuxhasa ngezimali uhlelo olungamanyala ngesikhwama sezwe ngo-2005 futhi wachaza ukuthi i-FBI kumelwe inikele ngezisebenzi ezingu-10 ezithombeni ezingcolile zabantu abadala.
","ICongress yaqala ukuxhasa ngezimali isinyathelo sokungcola ngo-2005 futhi yachaza ukuthi i-FBI kufanele ihlinzeke ngamanxusa ayi-10 ezithombe ezingamanyala zabantu abadala.
"
HuaweiTSC,168,"Abasemagunyeni bathi, ugqirha obesebenza kwiChildren’s Hospital of Pittsburgh, ePennsylvania uza kutyholwa ngokubulala okumasikizi emva kokuba umama wakhe efunyenwe efile kwibhuti yemoto yakhe ngoLwesithathu.
","Udokotela owayesebenza eSibhedlela seziNgane sasePittsburgh, ePennsylvania uzobekwa icala lokubulala okuyisihluku ngemva kokuba unina etholakale eshonile endaweni yokubeka izimpahla ngemuva kwemoto yakhe ngoLwesithathu, kusho iziphathimandla e-Ohio.
","Iziphathimandla zithi udokotela osebenza eSibhedlela Sezingane sasePittsburgh, ePennsylvania, uzosolwa ngokubulala okuyisinengiso ngemuva kokuthi umama wakhe etholakale efile ebhuthini yemoto yakhe ngoLwesithathu.
"
HuaweiTSC,169,"UGq. Malar Balasubramanian, 29, wafunyanwa eBlue Ash, eOhio, indawo yokuhlala exele umgama ongangeemayile eziyi-15 emantla eCincinnati lying phantsi ecaleni kwendlela enxibe isikipa nempahla yangaphantsi kubonakala ukuba ukwimo ebisele amachiza kakhulu.
","UDkt. Malar Balasubramanian, oneminyaka engu-29, watholwa eMlotha Oluhlaza, e-Ohio, idolobha elicishe libe amamayela angu-15 enyakatho neSinsinathi elele phansi eceleni komgwaqo ngesikibha kanye nezingubo zangaphansi ebonakala sengathi unikwe imithi eminingi yezinhlungu.
","UDkt. UMalar Balasubramanian, 29, watholakala eBlue Ash, e-Ohio, indawo engamakhilomitha angaba ngu-15 enyakatho yeCincinnati ilele eceleni komgwaqo egqoke isikibha nezimpahla zangaphansi okusobala ukuthi ziyindlela yokwenza amakhemikhali kakhulu.
"
HuaweiTSC,170,"Wayalela amagosa ukuba aye kwimoto yakhe eyi-Oldsmobile Intrigue eyaykumgama weenyawo eziyi-500.
","Uqondise izikhulu kuyi-Oldsmobile Intrigue yakhe eyayikude ngamafidi angu- 500.
","Uyalele amaphoyisa ukuthi angene emotweni yakhe i-Oldsmobile Intrigue eyayibanga lezinyawo ezingu-500.
"
HuaweiTSC,171,"Bawufumene umzimbha ka Saroja Balasubramanian, ona-53, egqunywe ziingubo ezinegazi.
","Lapho, bathola umzimba kaSaroja Balasubramanian, oneminyaka engu-53, wembozwe ngezingubo zokulala ezinindwe yigazi.
","Bathole isidumbu sikaSaroja Balasubramanian, 53, embozwe izingubo ezinegazi.
"
HuaweiTSC,172,"Amapolisa athi kubonakala ngathi umzimba ubusele upha kangangosuku.
","Amaphoyisa athe umzimba ububonakala sengathi ubulapho izinsuku eziningi.
","Amaphoyisa athi kubonakala sengathi umzimba ubusele usuku lonke.
"
HuaweiTSC,173,"Urhuluneli wase California u Arnold Schwarzenegger watyikitya ukuba ibe ngumthetho ukuthintela ukuthengiswa okanye ukuqeshwa kwevidiyo zokudlala ezinemfazwe kubantwana.
","UMbusi waseCalifornia u-Arnorld Schwarzenegger ugunyaze umthetho ovivinywayo ovimbela ukudayisela noma ukuqashisela izingane imidlalo yevidiyo enodleme ukuba ube umthetho.
","UMbusi waseCalifornia u-Arnold Schwarzenegger wasayina waba ngumthetho ovimbela ukuthengiswa noma ukuqashwa kwamageyimu wevidiyo okulwa ezinganeni.
"
HuaweiTSC,174,"Umthetho oyilwayo ufuna imidlalo yevidiyo enogonyamelo ithengiswe kwiphondo laseCalifornia ukuba ibhalwe uphawu lokufunda ""u-18"" kwaye yenze ukuba ukuthengisa kwabo umntwana kohlwaywe isohlwayo se- $ 1000 ngetyala.
","Irisidi ebonisa ukudayiswa kwemidlalo yevidiyo embusweni wase-California ephawulwe ngokuthi “18”okwenza umthengisi wayo ahlawuliswe imali engu-$1000 icala ngalinye.
","Lo mthethosivivivinywa udinga ukuthi imidlalo yevidiyo enodlame edayiswe esifundazweni saseCalifornia ibhalwe uphawu lokufunda ""-18"" futhi yenze ukuthi ukuthengisa kwabo ingane kuhlwanywe inhlawulo ka- $ 1000.
"
HuaweiTSC,175,"Bafumanise ukuba iLanga lisebenza ngemigaqo efanayo nezinye iinkwenkwezi: Ukusebenza kwazo zonke iinkwenkwezi zelilizwe zifunyaniswe ukuba zibenza ngokugqama kwazo, ukujikeleza kwazo, futhi akukho okunye.
","Bathole ukuthi ilanga lisebenza ngezimiso eziyisisekelo njengezinye izinkanyezi: umsebenzi wezinkanyezi zonke ohlelweni kutholakale ukuthi uqondiswa ukukhanya kwazo, ukuphenduka kwazo, futhi hhayi okunye.
","Bathola ukuthi iLanga lisebenza ngezimiso ezifanayo nezinye izinkanyezi: Ukusebenza kwazo zonke izinkanyezi ezweni kutholakale ukuthi zibenza ngokugqama kwazo, ukujikeleza kwazo, futhi akukho okunye.
"
HuaweiTSC,176,"Ukukhanya kunye nokujikeleza zisetyenziselwa kunye ukumisela inombolo yeRossby yenkwenkwezi, ehambelana nokuhamba kwe plasma.
","Ukukhanya nokuphenduka kusetshenziswa ndawonye ukuthola inombolo yeRossby yenkanyezi, ehlobene nokugeleza kwe-plasma.
","Ukukhanya nokujikeleza kusetshenziselwa ndawonye ukusungula inombolo yenkanyezi kaRossby, ehambisana nokugeleza kwe-plasma.
"
HuaweiTSC,177,"Lingalincinci inani le-Rossby, kuya kuba kuncinci ukusebenza kweenkwenkwezi ngokubhekisele kukubuyiswa ngemva yimagnethi.
","Uma i-Rossby inenombolo encane, inkanyezi ayibi namandla okudonsela emuva amakhulu.
","Inombolo encane kaRossby, ukusebenza okuncane kwezinkanyezi ngokuvumelana nokubuyiswa kazibuthe.
"
HuaweiTSC,178,"URobin Uthappa ngoyena ube namanqaku maninzi kwii-iining, imitsi eyi-70 kwiibhola eziyi-41 ebetha amanqaku amane ayi-11, namathandathu ayi-2.
","URobin Uthappa wenza ama-innings abe aphezulu kakhulu, wenze ama-runs awe-70 kumabhola awu-41 nje ngokushaya ama-fours awu-11 kanye nama-sixes amabini.
","URobin Uthappa ubenamaphuzu amaningi kuma-ining, ama-runs angama-70 emabholeni angama-41 ashiya amaphuzu ayi-11 namaphuzu ayisithupha ayi-2.
"
HuaweiTSC,179,"Ababethi abaphakathi abakwi oda, uSachin Tendulkar kunye noRahul Dravid, baqhube kakuhle kwaye benza ubudlelwane obulikhulu.
","Amadoda abhethayo-bat kwikhilikithi adlalela phakathi, u-Sachin Tendulkar no-Rahul Dravid, bedlale kahle futhi benza umsebenzisano wokugijima ka-100.
","Abashayisibhakela abaphakathi ku-oda, uSachin Tendulkar noRahul Dravid, baqhube kahle futhi benza ubudlelwano obukhulu.
"
HuaweiTSC,180,"Kodwa,emveni kokulahlekelwa nguthinti ka Kaptein I India ifumene izigaba iziyi 36 yaphulukana noothinti abayi 7 ukuphelisa umdlalo.
","Kodwa, ngemva kokuba kukhiswhe ukaputeni wayo, iNdiya yenze amaphuzu angu-36 kuphela ilahlekelwa amawikhethi angu-7 kuze kube sekugcineni kwengxenye yomdlalo.
","Kodwa-ke, ngemuva kokulahlekelwa ngumdlalo kaKaptein i-India ithole izigaba ezingama-36 yalahla amaphuzu angama-7 ukuqeda umdlalo.
"
HuaweiTSC,181,"Kubantu abayi-1,400 abavotelweyo phambi konyulo luka-2010, abo bachasa i-Australia ekubeni yiriphabliki bakhule ngeepesenti ezisibhozo ukusukela ngo-2008.
","Phakathi kwabantu abangu-1,400 abavote ngaphambi kokhetho lukahulumeni 2010, labo ababengavumelani nokuthi i-Australia ibe iriphabhuliki banda ngamaphesenti angu-8 kusukela ngo-2008.
","Kubantu abangu-1 400 abavotelwe ngaphambi kokhetho lwango-2010, labo ababephikisana ne-Australia ngokuba yi-republic bakhule ngamaphesenti ayisishiyagalombili kusukela ngo-2008.
"
HuaweiTSC,182,"Ekhathalayo inkulubaphathiswa u Julia Gillard ubange ngelithi ngethuba lokukhampeynela konyulo luka 2010 lwe federal ukuba wakholelwa ukuba i-Australia imele yenziwe iriphablikhi ekupheleni kolawulo luka Kumkanikazi u-Elizabeth II.
","UNdunankulu Wokunakekela uJulia Gillard wathi phakathi nomkhankaso wokhetho lwango-2010 wayekholelwa ukuthi i-Astralia kumelwe ibe izwe elibuswa ngentando yeningi ngemva kokubusa kweNdlovukazi uElizabeth II.
","UNdunankulu okhathalelayo uJulia Gillard uthi ngesikhathi sokhetho lokhetho lwango-2010 lwaseFederal ukholelwa ukuthi i-Australia kufanele yenziwe kabusha ekupheleni kokubusa kweNdlovukazi u-Elizabeth II.
"
HuaweiTSC,183,"Iipesenti ezingama-34 zabo bavotayo babelana ngolu luvo, befuna ukuba uKumkanikazi uElizabeth II abe yikumkani yokugqibela yase-Australia.
","Amaphesenti angu-34 walabo abavotayo unalombono, ufuna Indlovukazi u-Elizabeth II ukuba abe umbusi wokugcina wase-Australia.
","Amaphesenti angama-34 abavoti abelane ngalo mbono, efuna ukuthi u-Elizabeth II. abe yinkosi yokugcina yase-Australia.
"
HuaweiTSC,184,"Kwimeko yovavanyo olugqithisileyo, iipesenti ezingama-29 zabo baphononongiweyo bakholelwa ukuba i-Australia kufuneka ibe yiriphabliki ngokukhawuleza, ngelixa i-31 pesenti ikholelwa ukuba i-Australia akufuneki ibe yiriphabliki.
","Emananini adlulele wokuvota, amaphesentu angu-29 walabo ababuzwe imibuzo bakholelwa ukuthi i-Australia kumelwe ibe yiriphabhuliki ngokushesha ngangokunokwenzeka, kuyilapho amaphesenti angu-31 akholelwa ukuthi i-Australia akumelwe ibe yiriphabhuliki.
","Endabeni yesivivinyo esinzima, amaphesenti angama-29 alabo okwaxoxwa nabo bakholelwa ukuthi i-Australia kufanele ibe yiriphabhuliki ngokushesha, kuyilapho amaphesenti angama-31 akholelwa ukuthi i-Australia akufanele ibe yiriphabhuliki.
"
HuaweiTSC,185,"Zonke izikrobo zomqolomba, ezazithiywe ""Oodade Abasixhenxe"", zingange 100 yeemitha ukuya ku-250 weemitha (amanyathelo ayi328 ukuya ku820) ukuxwesa.
","Zonke izindawo zokungena emhumeni, ezazibizwa ngokuthi ""Odadewabo abayiSikhombisa"", zingububanzi ngokungenani obungamamitha angu-100 kuya kwangu-250 (amafidi angu-328 kuya kwangu-820).
","Yonke imigede yomhume, eyayibizwa nge ""Oodadewabo abayisikhombisa"", ingamamitha ayi-100 kuya ku-250 wamamitha (ama-328 kuya ku-820 amagadango) ubuhle.
"
HuaweiTSC,186,"Imifanekiso ye-Infrared ibonisa umahluko kwiqondo lobushushu phakathi kobusuku nemini ibonisa Ukuba kusenokwenzeka yimiqolombha.
","Izithombe eziveza ukushisa zibonisa ukuthi ukuhlukahlukana kokushisa kwasebusuku nasemini kubonisa ukuthi zifana nomgede.
","Izithombe ze-infrared zikhombisa umehluko emazingeni okushisa phakathi kobusuku nemini okukhombisa ukuthi kungenzeka kube nemihume.
"
HuaweiTSC,187,"""Zipholile kuneendawo ezisondeleyo emini futhi zifudumale ebusuku.
","""Ipholile kunezindawo ezizizungezile emini futhi ifudumale ebusuku.
","""Zipholile kunezindawo eziseduze emini futhi zifudumale ebusuku.
"
HuaweiTSC,188,"Ubushushu bayo abufani njengemiqolomba emikhulu eMhlabeni ehlala igcina ubushushu obungagungqiyo, kodwa iyahambelana nale meko yokuba yimingxunya enzulu emhlabeni,"" utshilo uGlen Cushing wese United States Geological Survey (USGS) IQela le-Astrogeology yaseMelika kunye neYunivesithi yase-Arizona eseFlagstaff, eArizona.
","Ukuziphatha kwayo kokushisa akuzinzanga njengemigede emikhulu eMhlabeni leyo egcina izinga lokushisa cishe elifanayo kaningi, kodwa iyafana nalena ngokuba imigodi ejulile enhlabathini,"" kwasho uGlen Cushing we-United States Geological Survey (USGS) Astrogeology Team kanye neNorthern Arizona University eseFlagstaff, e-Arizona.
","Izinga lokushisa kwalo alifani nelomhume abakhulu kunabo bonke eMhlabeni, ohlale unezinga lokushisa njalo, kodwa uhambelana nokuba ngomunye wemigodi ejulile emhlabeni, ""kusho uGlen Cushing we-United States Geological Survey (USGS).
"
HuaweiTSC,189,"Abantu bokuqala ukosulelwa sesi sifo kweli xesha lonyaka baxelwe ngasekuphelni kwenyanga yeKhala.
","Ukuba khona kwesifo kulenkathi kwaqala ukubikwa ekupheleni kukaJulayi.
","Abantu bokuqala ukutheleleka kwalesi sifo kulesi sikhathi sonyaka babikwa ngasekupheleni kwenyanga kaKhala.
"
HuaweiTSC,190,"Esi sifo sithwalwa ziihagu, size emva koko sifudukele ebantwini singena ngeengcongconi.
","Lesi sifo sitholakala ezingulubeni, esidlulela ebantwini ngominyane.
","Lesi sifo sithwalwa yizingulube, bese sithuthela kubantu ngomiyane.
"
HuaweiTSC,191,"Ukugqbhuka kwesifo kuye kwabangela ukuba urhulumente wase-Indiya athathe amanyathelo afana nokuthunyelwa kwababambisi beehagu kwiindawo ezichaphazeleke kakhulu, esasaza amawaka amakhethini eengcongconi kunye nokutshiza i-pesticides.
","Lolu bhubhane lushukumise uhulumeni waseNdiya ukuba athathe izinyathelo ezinjengokuthumela ababamba izingulube ezindaweni ezithinteke kakhulu, ukusakaza izigidi zamakhethini womiyane kanye nokufutha imithi ebulala izinambuzane.
","Ukuqubuka kwesifo kuye kwabangela ukuthi uhulumeni waseNdiya athathe izinyathelo ezinjengokuthunyelwa kwababambisi bezingulube ezindaweni ezithinteke kakhulu, ukusabalalisa izinkulungwane zamakhethini omiyane nokushisa ama-pesticides.
"
HuaweiTSC,192,"Izigidi ezininzi zeebhotile zokuthintela isifo se-encephalitis nazo zithenjisiwe ngurhulumente, eziza kunceda ekulungiseleleni iiarhente zempilo zonyaka olandelayo.
","Izigidi ezimbalwa zamabhodlela womjovo wesifo sobuchopho zithenjiswe uhulumeni, azosiza ukulungiselela izinhlangano zezempilo unyaka ozayo.
","Izigidi zamabhodlela amaningi okuvimbela isifo se-encephalitis nawo athenjisiwe nguhulumeni, ozosiza ekulungiseleleni ama-ejensi ezempilo ngonyaka olandelayo.
"
HuaweiTSC,193,"Izicwangciso zokuhanjiswa kwezitofu kwiindawo ezazichaphazeleke kakhulu kulo nyaka zacothiswa ngenxa yokunqongophala kwemali kunye nokubekwa phambili ngokubaluleka kwezinye izifo.
","Izinhlelo zemijovo okumelwe ithunyelwe ezindaweni ezithinteke kakhulu ngokomlando kulonyaka zilibazisiwe ngenxa yokungabi nemali nokungathathwa njengokubalulekile uma kuqhathaniswa nezinye izifo.
","Izinhlelo zokugoma zemithi yokugoma ezindaweni ezithinteke kakhulu kulo nyaka zihlukaniswa ngenxa yokushoda kwemali nokubekwa phambili kwezinye izifo.
"
HuaweiTSC,194,"Xa umlo uphelile emva kokuba owonzakeleyo ethunyelwe esibhedlele, malunga ne-40 yamanye amabanjwa aseleyo ahlala eyadini akwala ukubuyela kwizisele zawo.
","Lapho impi inqamukangemva kokuba abalimele bathunyelwe esibhedlele, iziboshwa ezicishe zibe ngu-40 ezisele zihlale egcekeni futhi zenqaba ukubuyela ezitokisini zazo.
","Lapho umlo uphela ngemuva kokuthi abalimele bethunyelwe esibhedlela, cishe ezinye iziboshwa ezingama-40 ezazisele egcekeni zigcwele ukubuyela ezisele zazo.
"
HuaweiTSC,195,"Abaxolelanisi bazama ukuyilungisa imeko, kodwa izidingo zamabanjwa azicacanga.
","Abaxoxisanyao bazama ukulungisa isimo, kodwa izikhalazo zeziboshwa azicacile.
","Abalamuli bazama ukulungisa isimo, kepha izidingo zeziboshwa bezingacaci.
"
HuaweiTSC,196,"Phakathi kwentsimbi ye-10: 00-11: 00 pm MDT, umlilo uqalwe ngamabanjwa eyadini.
","Phakathi kuka-10:00-11:00 pm MDT, umlilo waqalwa iziboshwa egcekeni.
","Phakathi kwe-10: 00-11: 00 pm MDT, umlilo uqalwe yiziboshwa egcekeni.
"
HuaweiTSC,197,"Kungekudala, amagosa afakelwe izixhobo zoqhushululu angena eyadini aza avalela amabanjwa irhasi yenyembezi.
","Ngokushesha, izikhulu ezihlome ngempahla yokuzivikela kwababhikishayo zangena egcekeni zavimbezela iziboshwa ngesisi esikhipha unyembezi.
","Ngokushesha, izikhulu zifakwe imishini yokushisa zingena egcekeni zizovalela iziboshwa igesi lezinyembezi.
"
HuaweiTSC,198,"Kuthe isiba ngu-11:35 pm, abacimi-mlilo babe bede bakwazi ukuwucima umlilo.
","Izisebenzi ezingabacishi bomlilo zacima umlilo ngo-11:35 ebusuku.
","Ngo-11: 35 ebusuku, izicishamlilo zikwazi ukucisha umlilo.
"
HuaweiTSC,199,"""Ngoku sinempunku enenyanga ezine engenaswekile eyayifudula ineswekile,"" wongeze ngelitshoyo.
","""Manje sinamagundane anezinyanga ezingu-4 angenawo ushukela ayenoshukela,"" wanezela.
","""Manje sinegundane elingenashukela elinezinyanga ezine ebelinoshukela,"" engeza.
"
HuaweiTSC,200,"Ugqirha Ehud Ur, unjingalwazi wezonyango eYunivesithi yasee-Dalhousie e-Halifax, e-Nova Scotia ekwangusihlali wesebe lezophononongo kunye nesayensi kwi-Canadian Diabetes Association, ulumkise ngokuba uphando lusaqala.
","UDkt. Ehud Ur, uprofesa wezokwelapha eNyuvesi yaseDalhousie eHalifax, eNova Scotia kanye nosihlalo womnyango wezokwelapha nowesayensi weCanadian Diabetes Association uxwayise ngokuthi ucwaningo lusanda kuqala.
","UDkt Ehud Ur, ongusolwazi lwezokwelapha eDalhousie University eHalifax, eNova Scotia ongusihlali womnyango wezocwaningo nesayensi eCanadian Diabetes Association, uxwayise ngokuthi ucwaningo lusaqala.
"
HuaweiTSC,201,"Njengezinye iingcali, uyathandabuza ukuba ingaba isifo seswekile siyanyangeka na, esazi ukuba ezi zinto azinanto kwenza nabantu esele benesifo seswekile sohlobo 1.
","Njengezinye izazi, unokungabaza ngokuthi isifo sikashukela singalashwa, ephawula ukuthi lokhu okutholakele akubathinti abantu abanoHlobo ike some other experts, he lukashukela.
","Njengabachwepheshe abaningi, uyangabaza ukuthi isifo sikashukela siyelashwa, azi ukuthi azinalutho yini ukwenza nabantu asebevele benesifo sikashukela sohlobo 1.
"
HuaweiTSC,202,"UCuomo, 53, waqala ukuba ngurhulumente ekuqaleni kwalo nyaka kwaye watyikitya umthetho wokutshatisa isini esinye kwinyanga ephelileyo.
","U-Cuomo, oneminyaka engu-53, waqala ukubusa ekuqaleni kulo nyaka futhi wasayina umthetho ovivinywayo ngenyanga edlule ogunyaza ukushada kwabantu bobulili obufanayo.
","UCuomo, 53, waqala ukuba uhulumeni ekuqaleni konyaka futhi wasayina umthetho wokushada ubulili obubodwa ngenyanga edlule.
"
HuaweiTSC,203,"Ubhekise kwintlebendwane njenge “zathuzo lwepolitiki nokugeza”.
","Ubhekisele emahlebezini ngokuthi ""ingevu yepolotiki kanye nobuthutha"".
","Ubhekise inhlebo ngokuthi “izathuzo zepolitiki nokugeza”.
"
HuaweiTSC,204,"Uqikelelwa ukuba abalekele ubumongameli ngonyaka ka-2016.
","Kufuniselwa ukuthi uzokhankasela ukuba umongameli ngo-2016.
","Kulindeleke ukuthi abalekele ubumengameli ngo-2016.
"
HuaweiTSC,205,"Ukuphanga okuxhaphakileyo kuthiwa kuyaqhubeka ngobusuku, njengoko amagosa onyanzeliso lomthetho ebengekho kwizitalato zaseBishkek.
","Ukugqekeza okugcwele konke kubikwa ukuthi kwaqhubeka ubusuku bonke, njengoba amaphoyisa ayengekho emigwaqweni yaseBishkek.
","Ukuphanga okujwayelekile kuthiwa kuyaqhubeka ebusuku, njengoba abomthetho bebengekho emigwaqweni yaseBishkek.
"
HuaweiTSC,206,"I-Bishkek ichazwe njengeyatshona kwindawo ""yesiphithiphithi"" ngomnye obukeleyo, njengoko amaqela emigulukudu ajikeleza ezitratweni kwaye ephanga iivenkile zempahla yabathengi.
","IBishkek beyichazwa njengecwila esimweni seziyaluyalu” ngomunye wababukeli, njengoba amaqembu wabantu ayezulazula emigwaqweni futhi bephanga izitolo zezimpahla zabathengi. ""
","IBishkek ichazwe njengeyashona endaweni ""yesiphithiphithi"" ngomunye obukele, njengoba amaqembu ezigelekeqe ezitaladini futhi ephanga izitolo zezimpahla zabathengi.
"
HuaweiTSC,207,"Abahlali base-Bishek abaliqela batyhole abaqhankqalazi basemzansi ngokungabinamthetho.
","Abahlali abaningana baseBishkek bathwese ababhikishi abasuka eningizimu icala lokwephulwa komthetho.
","Izakhamizi eziningana zaseBishek zisola ababhikishi baseningizimu ngokungabi namthetho.
"
HuaweiTSC,208,"Lena ayingqini nje ukuba ezinye iidayinaso zazinamaphiko, itheory esele isasaziwe, kodwa inikeza ingcombolo amathambo nje awanako kona ukunikeza ,into enjengombala, ukumila nokulungelelana okuvelela amacala amathathu.
","Lokhu akugcini nje ngokuqinisekisa ukuthi okungenani amanye ama-dinosaur ayenezimpaphe, inkolelo-mbono ebanzi kakade, kepha inikezela imininingwane imivubukulo engayinikezi ngokujwayelekile, njengombala nokuhleleka kwezinhlangothi ezintathu.
","Lokhu akufakazeli nje kuphela ukuthi amanye ama-dinosaurs ayenamaphiko, umbhalo osuvele ususatshalalisiwe, kodwa unikeza imininingwane amathambo ayengeke akwazi ukunikeza, njengombala, ukumila nokuxhumana okuvela ezinhlangothini ezintathu.
"
HuaweiTSC,209,". Izazinzulu zithi esi silwanyana sasinombala omdaka nge-chestnut ngaphezulu kunye nombala ongaphantsi olombala okanye we-carotenoid.
",". Ososayensi bathi iplamu lalesi silwane lalinesifuba esinsundu ngaphezulu siphaphathekile nokumibalabala emaceleni.
",". Ososayensi bathi lesi silwane sasinsundu nge-chestnut ngaphezulu nombala ophansi noma i-carotenoid.
"
HuaweiTSC,210,"Okufumanekileyo kunikeza imbono ekutshintsheni kwamaphiko entaka.
","Ucwaningo lunikeza nokuqonda ngokuvela kwezimpaphe ezinyonini.
","Okutholakele kunikeza umbono ekushintsheni kwamaphiko ezinyoni.
"
HuaweiTSC,211,"Kuba iintsiba zedinosaur zingena kumila okukwakhekileyo, eluthiwa yirachis, kodwa zinazo ezinye iimpawu zeentsiba — ibarbs nebarbules — abaphandi baqikelele intoyokuba irachis yakhekhe kunezinye iintsiba ezi.
","Ngenxa yokuthi izimpaphe zama-dinosaur aziso isiqu esikhule kahle, osibizwa ngokuthi i-rachis, kodwa zinezinye izici zezimpaphe — izindlendla kanye nama-barbule — abacwaningi baphethe ngokuthi i-rachis cishe bekungukwakheka kokuziphendukela kunalezinye izici.
","Ngoba izimpaphe ze-dinosaur zingena emgodini wokwakha, othiwa i-rachis, kodwa zinezinye izici zezimpaphe - ama-barbs nama-barbules - abacwaningi bacabangele ukuthi i-rachis yakheke kunezinye izimpaphe.
"
HuaweiTSC,212,"Ubume beentsiba bubonisa ukuba zazingasetyenziswa kubhabho kodwa endaweni yokulawula ubushushu okanye ukubonisa. Abaphandi bacebise ukuba, nangona lo ingumsila wedayinaso encinci, isampulu ibonisa iintsiba zabantu abadala hayi intshontsho phantsi.
","Ukwakheka kwezimpaphe kusikisela ukuthi bezingasetshenziselwa ukundiza kodwa kunalokho ukulawula ukushisa kanye nokuzibonakalisa. Abacwaningi basikisela ukuthi, nakuba lona kungumsila we-dinosaur encane, isampula liveza izimpaphe zendala futhi hhayi isihluphe somntwanyana.
","Ukuma kwezimpaphe kukhombisa ukuthi azange zisetshenziselwe ukundiza kodwa esikhundleni sokulawula ukushisa noma ukubonisa. Abaphenyi baphakamise ukuthi, yize lokhu kungumsila omncane wedayinaso, isampula likhombisa izimpaphe zabantu abadala hhayi intshontsho phansi.
"
HuaweiTSC,213,"Abaphandi bacebise ukuba, nangona lo ingumsila wedayinaso encinci, isampulu ibonisa iintsiba zabantu abadala hayi intshontsho phantsi.
","Abacwaningi basikisela ukuthi, ngisho noma lona kungumsila we-dinosaur, isampula liveza izimpaphe zendala futhi hhayi isihluphe somntwanyana.
","Abaphenyi baphakamise ukuthi, yize lokhu kungumsila omncane wedayinaso, isampula likhombisa izimpaphe zabantu abadala hhayi intshontsho phansi.
"
HuaweiTSC,214,"""Ziyakukwenza inzame zokunciphisa I-carbon dioxide ngokwe unit ye-GDP eqaphelekayo ngo 2020 ukusuka kwizinga lika 2005,"" utshilo u-Hu.
","""Sizophumelela ukunciphisa inani lomoya ogcolile ngesikali se-GDP ngezinga eliphawulekayo ngo-2020 ukusuka esilinganisweni sango-2005,"" kusho u-Hu.
","""Bazokwenza imizamo yokwehlisa i-carbon dioxide ngokuvumelana nenani eliphelele le-GDP ngo-2020 kusuka ngo-2005,"" kusho uHu.
"
HuaweiTSC,215,"Akakhange abeke nani ekuza kunqunyulwa kulo, esithi luya kwenziwa ngokusekelwe kumphumo wezoqoqosho lwaseTshayina.
","Akazange alibeke inani lezanhlukaniselwano, ethi zizokwenziwa ngokomphumela womnotho waseChina.
","Akakaze abeke nani ekuzonqunywa kulo, ethi kuzokwenziwa ngokusekelwe kumphumela wezomnotho waseChina.
"
HuaweiTSC,216,"U-Hu ukhuthaze amazwe asaphuhlayo ""ukunqandaindlela endala wokungcolisa kuqala nokucoca kamva.""
","UHu ukhuthaze amazwe athuthukayo ""ukugwema indlela yakudala yokugcolisa kuqala bese uhlanza kamuva.""
","U-Hu ukhuthaze amazwe asathuthuka ukuthi ""ayeke indlela endala yokungcolisa kuqala nokuhlanza kamuva.""
"
HuaweiTSC,217,"Wongeze wathi ""akufuneki, nokuba, bacelwe ukuba bathathe uxanduva oludlula kwinqanaba labo lokukhula, uxanduva kunye namandla abo.""
","Wanezela ukuthi “akumelwe, nokho, bacelwe bathathe ukuzibophezela okungaphezu kwesigaba sabo sentuthuko, imithwalo yemfanelo kanye namakhono.”
","Ubuye wengeza wathi ""akufanele, nokho, bacelwe ukuthi bathathe imithwalo yemfanelo engaphezu kwezinga labo lokukhula, imithwalo yemfanelo namandla.""
"
HuaweiTSC,218,"Akukho zithuthi zongezelelweyo zibekwayo kwaye oololiwe abangaphantsi komhlaba abayi kuma eWembley, kwaye iindawo zokupaka iimoto kunye neendawo zokupaka nokukhwela azifumaneki emhlabeni.
","Azikho izinto zokuthutha ezibekwayo futhi izitimela ezihamba phezulu ngeke zime eWembli, futhi ukupaka izimoto kanye nezindawo zokupaka nokugibela azitholakali enkundleni.
","Azikho izimoto ezengeziwe ezibekwayo futhi izitimela ezingaphansi komhlaba ngeke zibe seWembley, futhi izindawo zokupaka izimoto nezindawo zokupaka izimoto azitholakali emhlabeni.
"
