System,Utterance,Source,ref1,hyp
Online-W,347,"Just imagine, in a classroom a teacher writes on the blackboard and a blind student can see what's written and read using these non-visual interfaces.
","Только представьте себе: учитель в классе пишет на доске, и слепой студент может увидеть и прочитать, что написано с помощью этих специальных интерфейсов.
","Только представьте, в классе учитель пишет на доске, а слепой ученик может видеть написанное и читать с помощью этих невизуальных интерфейсов.
"
Online-W,348,"This is priceless.
","Это бесценно.
","Это бесценно.
"
Online-W,349,"So today, the things I've showed you today, is just the beginning.
","Поэтому то, что я показал вам сегодня - это только начало.
","Так что сегодня, то, что я вам сегодня показал, это только начало.
"
Online-W,350,"Thank you very much.
","Большое спасибо.
","Спасибо вам большое.
"
Online-W,351,"(Applause)
","(Аплодисменты)
","(Аплодисменты)
"
Online-W,352,"As an artist, connection is very important to me.
","Как художнику для меня очень важна взаимосвязь.
","Как для художника, для меня очень важна связь.
"
Online-W,353,"Through my work I'm trying to articulate that humans are not separate from nature and that everything is interconnected.
","В своих работах я пытаюсь показать, что люди неотделимы от природы и что все взаимосвязано.
","Своими работами я пытаюсь донести мысль о том, что люди не отделены от природы и что все взаимосвязано.
"
Online-W,354,"I first went to Antarctica almost 10 years ago, where I saw my first icebergs.
","Впервые я побывала в Антарктиде почти 10 лет назад, там я и увидела айсберги.
","Впервые я побывал в Антарктиде почти 10 лет назад, где увидел свои первые айсберги.
"
Online-W,355,"I was in awe.
","Я испытала благоговейный трепет.
","Меня охватило благоговение.
"
Online-W,356,"My heart beat fast, my head was dizzy, trying to comprehend what it was that stood in front of me.
","Моё сердце забилось быстрее, голова закружилась, пытаясь понять то, что открылось передо мной.
","Мое сердце билось быстро, голова кружилась, я пытался понять, что это такое, что стоит передо мной.
"
Online-W,357,"The icebergs around me were almost 200 feet out of the water, and I could only help but wonder that this was one snowflake on top of another snowflake, year after year.
","Айсберги вокруг выплывали из воды почти на 200 футов. И я не могла не удивляться тому, что это одна снежинка поверх другой, год за годом.
","Айсберги вокруг меня были почти на 200 футов из воды, и я мог только гадать, что это одна снежинка на другой снежинке, год за годом.
"
Online-W,358,"Icebergs are born when they calve off of glaciers or break off of ice shelves.
","Айсберги рождаются, когда они откалываются от глетчерных льдов или отламываются от шельфовых ледников.
","Айсберги рождаются, когда они откалываются от ледников или отрываются от ледяных шельфов.
"
Online-W,359,"Each iceberg has its own individual personality.
","Каждый айсберг имеет собственную индивидуальность.
","У каждого айсберга есть своя индивидуальность.
"
Online-W,360,"They have a distinct way of interacting with their environment and their experiences.
","Каждый по-своему взаимодействует с окружающей средой и накапливает свой опыт.
","Они по-своему взаимодействуют с окружающей средой и своим опытом.
"
Online-W,361,"Some refuse to give up and hold on to the bitter end, while others can't take it anymore and crumble in a fit of dramatic passion.
","Некоторые отказываются сдаваться и держатся до самого горького конца, а другие больше не могут бороться и гибнут в приступе яркой страсти.
","Одни отказываются сдаваться и держатся до конца, а другие не могут больше терпеть и рушатся в порыве драматической страсти.
"
Online-W,362,"It's easy to think, when you look at an iceberg, that they're isolated, that they're separate and alone, much like we as humans sometimes view ourselves.
","Смотря на айсберг, легко подумать, что он изолирован, что он замкнут и одинок, подобно тому, как мы, люди, зачастую видим себя.
","Глядя на айсберг, легко подумать, что он изолирован, что он отдельный и одинокий, как и мы, люди, иногда думаем о себе.
"
Online-W,363,"But the reality is far from it.
","Но в жизни всё совсем иначе.
","Но реальность далека от этого.
"
Online-W,364,"As an iceberg melts, I am breathing in its ancient atmosphere.
","Когда тает айсберг, я вдыхаю его древнюю атмосферу.
","Когда айсберг тает, я вдыхаю его древнюю атмосферу.
"
Online-W,365,"As the iceberg melts, it is releasing mineral-rich fresh water that nourishes many forms of life.
","Когда тает айсберг, он выделяет пресную, обогащенную минералами, воду, которая питает многие формы жизни.
","Когда айсберг тает, он высвобождает богатую минералами пресную воду, которая питает многие формы жизни.
"
Online-W,366,"I approach photographing these icebergs as if I'm making portraits of my ancestors, knowing that in these individual moments they exist in that way and will never exist that way again.
","Я подхожу к фотографированию этих айсбергов, как к созданию портретов своих предков, зная, что в эти индивидуальные моменты они существуют именно в таком образе, и что он уже никогда не повторится.
","Я подхожу к фотографированию этих айсбергов так, как будто делаю портреты своих предков, зная, что в эти отдельные моменты они существуют в таком виде и никогда больше не будут существовать в таком виде.
"
Online-W,367,"It is not a death when they melt; it is not an end, but a continuation of their path through the cycle of life.
","Они не умирают, когда тают; это не конец, а продолжение их пути в цикле жизни.
","Это не смерть, когда они тают; это не конец, а продолжение их пути через цикл жизни.
"
Online-W,368,"Some of the ice in the icebergs that I photograph is very young -- a couple thousand years old.
","Иногда лед в айсбергах, которые я фотографирую, очень молод — ему всего пара тысяч лет.
","Некоторые льды в айсбергах, которые я фотографирую, очень молодые - им несколько тысяч лет.
"
Online-W,369,"And some of the ice is over 100,000 years old.
","А некоторые айсберги старше 100 000 лет.
","А возраст некоторых льдов превышает 100 000 лет.
"
Online-W,370,"The last pictures I'd like to show you are of an iceberg that I photographed in Qeqetarsuaq, Greenland.
","На последних фотографиях, которые я хочу вам показать, запечатлён айсберг, сфотографированный мною в Киртартиватзиаке, в Гренландии.
","Последние фотографии, которые я хотел бы вам показать, - это айсберг, который я сфотографировал в Кекетарсуаке, Гренландия.
"
Online-W,371,"It's a very rare occasion that you get to actually witness an iceberg rolling.
","Очень редкий случай, когда удается увидеть, как айсберг вращается.
","Это очень редкий случай, когда удается увидеть, как айсберг катится.
"
Online-W,372,"So here it is.
","So here it is.
","Так что вот он.
"
Online-W,373,"You can see on the left side a small boat.
","Слева видно маленькую лодку.
","С левой стороны вы видите небольшую лодку.
"
Online-W,374,"That's about a 15-foot boat.
","Длиной примерно 4,5 метра.
","Это примерно 15-футовая лодка.
"
Online-W,375,"And I'd like you to pay attention to the shape of the iceberg and where it is at the waterline.
","Обратите, пожалуйста, внимание на форму айсберга и место его соприкосновения с водой.
","Я хотел бы, чтобы вы обратили внимание на форму айсберга и на то, где он находится у ватерлинии.
"
Online-W,376,"You can see here, it begins to roll, and the boat has moved to the other side, and the man is standing there.
","Здесь видно, как он начинает вращаться, а лодка переплыла на другую сторону, и там стоит человек.
","Здесь видно, что он начинает крениться, лодка переместилась на другую сторону, а человек стоит там.
"
Online-W,377,"This is an average-size Greenlandic iceberg.
","Это гренландский айсберг среднего размера.
","Это гренландский айсберг среднего размера.
"
Online-W,378,"It's about 120 feet above the water, or 40 meters.
","Он выступает из воды примерно на 120 футов или 40 метров.
","Он находится на высоте около 120 футов над водой, или 40 метров.
"
Online-W,379,"And this video is real time.
","А вот эта запись в реальном времени.
","И это видео в реальном времени.
"
Online-W,380,"(Music) And just like that, the iceberg shows you a different side of its personality.
","(Музыка) И так вот просто, айсберг показывает нам другую сторону своей личности.
","(Музыка) И вот так айсберг показывает вам другую сторону своей личности.
"
Online-W,381,"Thank you.
","Спасибо.
","Спасибо.
"
Online-W,382,"(Applause)
","(Аплодисменты)
","(Аплодисменты)
"
Online-W,383,"Do you know how many species of flowering plants there are?
","Знаете ли вы, сколько существует видов цветковых растений?
","Знаете ли вы, сколько видов цветущих растений существует?
"
Online-W,384,"There are a quarter of a million -- at least those are the ones we know about -- a quarter of a million species of flowering plants.
","Четверть миллиона — по крайней мере, тех, которые нам известны — четверть миллиона видов цветковых растений.
","Существует четверть миллиона - по крайней мере, это те, о которых мы знаем - четверть миллиона видов цветущих растений.
"
Online-W,385,"And flowers are a real bugger.
","Цветы – это настоящая проблема для растений:
","И цветы - настоящая морока.
"
Online-W,386,"They're really difficult for plants to produce.
","их тяжело создавать,
","Растениям очень трудно их производить.
"
Online-W,387,"They take an enormous amount of energy and a lot of resources.
","они требуют огромного количества энергии и ресурсов.
","Они требуют огромного количества энергии и ресурсов.
"
Online-W,388,"Why would they go to that bother?
","Почему же растения идут на такие сложности?
","Зачем им так напрягаться?
"
Online-W,389,"And the answer of course, like so many things in the world, is sex.
","Ответ на этот, как и на многие другие вопросы, - секс.
","И ответ, конечно, как и на многие другие вещи в мире, - это секс.
"
Online-W,390,"I know what's on your mind when you're looking at these pictures.
","Я знаю, о чём вы думаете, когда смотрите на эти картинки.
","Я знаю, что у вас на уме, когда вы смотрите на эти фотографии.
"
Online-W,391,"And the reason that sexual reproduction is so important -- there are lots of other things that plants can do to reproduce.
","Причина, по которой половое размножение так важно – есть много других способов размножения растений.
","И причина, по которой половое размножение так важно - есть много других вещей, которые растения могут делать для размножения.
"
Online-W,392,"You can take cuttings; they can sort of have sex with themselves; they can pollinate themselves.
","Их можно размножать черенками; они могут сами себя оплодотворять или сами себя опылять.
","Вы можете брать черенки; они могут заниматься сексом с самими собой; они могут опылять себя.
"
Online-W,393,"But they really need to spread their genes to mix with other genes so that they can adapt to environmental niches.
","Но им очень важно распространять свои гены, чтобы смешать их с генами других растений - так они смогут приспособиться к природным нишам.
","Но им действительно нужно распространять свои гены, чтобы смешивать их с другими генами, чтобы они могли адаптироваться к экологическим нишам.
"
Online-W,394,"Evolution works that way.
","Так работает эволюция.
","Эволюция работает именно так.
"
Online-W,395,"Now the way that plants transmit that information is through pollen.
","Растения передают генетическую информацию через пыльцу.
","Теперь растения передают эту информацию через пыльцу.
"
Online-W,396,"Some of you may have seen some of these pictures before.
","Некоторые из вас могли видеть какие-то из этих изображений ранее.
","Некоторые из вас, возможно, уже видели некоторые из этих фотографий.
"
Online-W,397,"As I say, every home should have a scanning electron microscope to be able to see these.
","Как я люблю говорить, в каждом доме должен быть растровый электронный микроскоп, чтобы смотреть на эти вещи.
","Как я уже сказал, в каждом доме должен быть сканирующий электронный микроскоп, чтобы иметь возможность их увидеть.
"
Online-W,398,"And there is as many different kinds of pollen as there are flowering plants.
","Существует столько же разных типов пыльцы, сколько цветковых растений.
","Существует столько же различных видов пыльцы, сколько и цветущих растений.
"
Online-W,399,"And that's actually rather useful for forensics and so on.
","Кстати, это можно применить в криминалистике и не только.
","И это очень полезно для криминалистики и так далее.
"
Online-W,400,"Most pollen that causes hay fever for us is from plants that use the wind to disseminate the pollen, and that's a very inefficient process, which is why it gets up our noses so much.
","В основном, пыльца, которая вызывает аллергию - это пыльца растений, использующих ветер для её распространения. Это очень неэффективный процесс, вот поэтому-то она так сильно забивается в наши носы.
","Большинство пыльцы, которая вызывает у нас сенную лихорадку, - это пыльца растений, которые распространяют ее с помощью ветра, и это очень неэффективный процесс, поэтому она так сильно бьет нам в нос.
"
Online-W,401,"Because you have to chuck out masses and masses of it, hoping that your sex cells, your male sex cells, which are held within the pollen, will somehow reach another flower just by chance.
","Растениям приходится выбрасывать огромные массы пыльцы, в надежде, что половые клетки, мужские половые клетки, которые содержатся в пыльце, как-нибудь случайно доберутся до другого цветка, абсолютно случайно.
","Потому что вам приходится выбрасывать массу и массу ее, надеясь, что ваши половые клетки, ваши мужские половые клетки, которые содержатся в пыльце, каким-то образом случайно попадут на другой цветок.
"
Online-W,402,"So all the grasses, which means all of the cereal crops, and most of the trees have wind-borne pollen.
","Пыльца всех трав, а значит, и всех зерновых культур, и пыльца большей части деревьев, переносится ветром.
","Поэтому все травы, то есть все зерновые культуры, и большинство деревьев имеют пыльцу, переносимую ветром.
"
Online-W,403,"But most species actually use insects to do their bidding, and that's more intelligent in a way, because the pollen, they don't need so much of it.
","Однако большая часть видов использует для этого насекомых. В некоторой степени, это более разумно, потому что требуется меньше пыльцы.
","Но большинство видов используют для этого насекомых, и это в некотором смысле более разумно, потому что пыльцы им нужно не так много.
"
Online-W,404,"The insects and other species can take the pollen, transfer it directly to where it's required.
","Насекомые и другие виды могут брать пыльцу и переносить её туда, где она нужна.
","Насекомые и другие виды могут забирать пыльцу и переносить ее прямо туда, где она необходима.
"
Online-W,405,"So we're aware, obviously, of the relationship between insects and plants.
","Понятно, что нам известны взаимоотношения между насекомыми и растениями.
","Итак, мы знаем, очевидно, о взаимоотношениях между насекомыми и растениями.
"
Online-W,406,"There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.
","Это симбиотические отношения: будь то мухи, птицы или пчёлы - все они что-то получают взамен, и это что-то обычно является нектаром.
","Это симбиотические отношения, будь то мухи, птицы или пчелы, они получают что-то взамен, и это что-то взамен, как правило, нектар.
"
Online-W,407,"Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.
","В некоторых случаях этот симбиоз привёл к изумительным адаптациям — так, колибри ястреб-моль прекрасна в своей адаптации.
","Иногда этот симбиоз приводит к прекрасным адаптациям - ястреб-мотылек колибри прекрасен в своей адаптации.
"
Online-W,408,"The plant gets something, and the hawk-moth spreads the pollen somewhere else.
","Растение получает своё - ястребиная моль распространяет пыльцу в другом месте.
","Растение получает что-то, а мотылек-ястреб распространяет пыльцу в другом месте.
"
Online-W,409,"Plants have evolved to create little landing strips here and there for bees that might have lost their way.
","Растения эволюционировали так, что создали маленькие посадочные полосы в разных местах для пчёл, чтобы те не потерялись.
","Растения эволюционировали, чтобы создавать небольшие посадочные полосы для пчел, которые могли сбиться с пути.
"
Online-W,410,"There are markings on many plants that look like other insects.
","Многие растения имеют окраску, делающую их похожими на насекомых.
","На многих растениях есть метки, напоминающие других насекомых.
"
Online-W,411,"These are the anthers of a lily, cleverly done so that when the unsuspecting insect lands on it, the anther flips up and whops it on the back with a great load of pollen that it then goes to another plant with.
","Это — пыльники лилии, умно сделанные так, что когда ничего не подозревающее насекомое садится на них, пыльник переворачивается и ударяет его по спине, осыпая большим количеством пыльцы, с которым насекомое потом отправляется к другому растению.
","Это пыльники лилии, сделанные таким образом, что когда ничего не подозревающее насекомое садится на них, пыльник переворачивается и ударяет его по спине большим количеством пыльцы, которую он затем переносит на другое растение.
"
Online-W,412,"And there's an orchid that might look to you as if it's got jaws, and in a way, it has; it forces the insect to crawl out, getting covered in pollen that it takes somewhere else.
","А вот орхидея, которая выглядит так, как будто у неё есть челюсти. В каком-то смысле, они у неё есть, что принуждает насекомое выползать, покрываясь пыльцой, которую оно потом распространит.
","А есть орхидея, которая, как вам может показаться, имеет челюсти, и в некотором смысле так оно и есть: она заставляет насекомое уползти, покрываясь пыльцой, которую оно потом переносит в другое место.
"
Online-W,413,"Orchids: there are 20,000, at least, species of orchids -- amazingly, amazingly diverse.
","Существует как минимум 20 тысяч видов орхидей — и все они удивительно разнообразны.
","Орхидеи: существует не менее 20 000 видов орхидей - удивительно, удивительно разнообразных.
"
Online-W,414,"And they get up to all sorts of tricks.
","Они идут на самые разные хитрости.
","И они идут на всевозможные ухищрения.
"
Online-W,415,"They have to try and attract pollinators to do their bidding.
","Они вынуждены привлекать опылителей, чтобы размножаться.
","Им приходится пытаться привлечь опылителей, чтобы те выполнили их просьбу.
"
Online-W,416,"This orchid, known as Darwin's orchid, because it's one that he studied and made a wonderful prediction when he saw it -- you can see that there's a very long nectar tube that descends down from the orchid.
","Эта орхидея, известная как орхидея Дарвина, потому что именно он её изучал и сделал поразительное предсказание, когда её увидел. Можно видеть очень длинную трубочку с нектаром, которая ниспадает из орхидеи.
","Эта орхидея, известная как орхидея Дарвина, потому что именно ее он изучал и сделал замечательное предсказание, когда увидел ее - вы можете видеть, что от орхидеи вниз спускается очень длинная трубка для нектара.
"
Online-W,417,"And basically what the insect has to do -- we're in the middle of the flower -- it has to stick its little proboscis right into the middle of that and all the way down that nectar tube to get to the nectar.
","Вы видите середину цветка: насекомое должно засунуть хоботок прямо в середину и добраться до самого дна этой трубочки, чтобы получить нектар.
","И в основном насекомое - мы находимся в центре цветка - должно просунуть свой маленький хоботок прямо в середину этой трубки и спуститься по ней вниз, чтобы добраться до нектара.
"
Online-W,418,"And Darwin said, looking at this flower, ""I guess something has coevolved with this.""
","Дарвин утверждал, глядя на этот цветок: «Я предполагаю кое-что эволюционировало совместно с ним».
","И Дарвин, глядя на этот цветок, сказал: ""Наверное, что-то эволюционировало вместе с этим"".
"
Online-W,419,"And sure enough, there's the insect.
","И действительно, вот и насекомое.
","И конечно же, появилось насекомое.
"
Online-W,420,"And I mean, normally it kind of rolls it away, but in its erect form, that's what it looks like.
","Обычно его хоботок в свёрнутом состоянии, но в его выпрямленной форме он выглядит вот так.
","И я имею в виду, что обычно оно как бы сворачивает его, но в прямом виде оно выглядит вот так.
"
Online-W,421,"Now you can imagine that if nectar is such a valuable thing and expensive for the plant to produce and it attracts lots of pollinators, then, just as in human sex, people might start to deceive.
","Можно подумать, что если нектар — настолько ценный и дорогой в производстве - привлекает столько внимания опылителей, то, как и с сексом у людей, могут начаться обманы.
","Теперь вы можете себе представить, что если нектар - это такая ценная вещь, которая дорого обходится растению, и она привлекает множество опылителей, то, как и в человеческом сексе, люди могут начать обманывать.
"
Online-W,422,"They might say, ""I've got a bit of nectar. Do you want to come and get it?""
","Цветок может сказать: «У меня есть немного нектара.
","Они могут сказать: ""У меня есть немного нектара. Не хочешь ли ты прийти и взять его?"".
"
Online-W,423,"Now this is a plant.
","Заглянешь?» Вот растение.
","Вот это растение.
"
Online-W,424,"This is a plant here that insects in South Africa just love, and they've evolved with a long proboscis to get the nectar at the bottom.
","Вот это растение, которое обожают насекомые в Южной Африке. В процессе эволюции они приобрели длинный хоботок, чтобы доставать нектар со дна.
","Вот растение, которое очень любят насекомые в Южной Африке, и у них развился длинный хоботок, чтобы доставать нектар снизу.
"
Online-W,425,"And this is the mimic.
","А это — подражание.
","А это - мимикрия.
"
Online-W,426,"So this is a plant that is mimicking the first plant.
","Это растение подражает предыдущему.
","Это растение подражает первому растению.
"
Online-W,427,"And here is the long-probosced fly that has not gotten any nectar from the mimic, because the mimic doesn't give it any nectar. It thought it would get some.
","А вот и длиннохоботковая муха, которой не досталось ни капли нектара от подделки. Потому что подражающее растение не дало ей нисколько. Она думала, что ей что-то достанется.
","А вот муха с длинным хоботком, которая не получила нектар от имитатора, потому что имитатор не дает ей нектар. Она думала, что получит.
"
Online-W,428,"So not only has the fly not got the nectar from the mimic plant, it's also -- if you look very closely just at the head end, you can see that it's got a bit of pollen that it would be transmitting to another plant, if only some botanist hadn't come along and stuck it to a blue piece of card.
","Но муха не только не получила нектара от растения-подделки, но и — если приблизить - в районе нижней части головы, прихватила немного пыльцы, которую она перенесёт на другое растение, если только не появится какой-нибудь ботаник и не приколет её на голубенькую картонку.
","Поэтому муха не только не получила нектар с растения-мимика, но и - если вы посмотрите очень внимательно на головную часть, то увидите, что на ней есть немного пыльцы, которую она передала бы другому растению, если бы только какой-нибудь ботаник не пришел и не приклеил ее к синему листку открытки.
"
Online-W,429,"(Laughter) Now deceit carries on through the plant kingdom.
","(Смех) Обман распространяется и в царстве растений.
","(Смех) Теперь обман распространяется по всему растительному царству.
"
Online-W,430,"This flower with its black dots: they might look like black dots to us, but if I tell you, to a male insect of the right species, that looks like two females who are really, really hot to trot.
","У этого цветка есть чёрные точки: нам они кажутся чёрными, но для мужских особей насекомых определённого вида, они похожи на двух самок, готовых на всё.
","Этот цветок с его черными точками: для нас они могут выглядеть как черные точки, но, скажу я вам, для самца насекомого соответствующего вида это выглядит как две самки, которые очень, очень горячи.
"
Online-W,431,"(Laughter) And when the insect gets there and lands on it, dousing itself in pollen, of course, that it's going to take to another plant, if you look at the every-home-should-have-one scanning electron microscope picture, you can see that there are actually some patterning there, which is three-dimensional.
","(Смех) Когда насекомое добирается до этого цветка и приземляется на него, оно окунает себя в пыльцу, которую, конечно, перенесёт на другое растение. Если посмотреть в тот самый растровый электронный микроскоп, который должен быть в каждом доме, можно наблюдать здесь определённую трёхмерную компоновку узора.
","(Смех) И когда насекомое прилетает туда и садится на них, обмакивая себя в пыльцу, которую оно, конечно же, собирается перенести на другое растение, если вы посмотрите на снимок, сделанный с помощью сканирующего электронного микроскопа, который должен быть у каждого дома, вы увидите, что там действительно есть некоторые узоры, которые являются трехмерными.
"
Online-W,432,"So it probably even feels good for the insect, as well as looking good.
","Так что это, наверное, даже приносит приятные ощущения насекомому, кроме того, что выглядит привлекательно.
","Так что насекомое, вероятно, даже чувствует себя хорошо, а также хорошо выглядит.
"
Online-W,433,"And these electron microscope pictures -- here's one of an orchid mimicking an insect -- you can see that different parts of the structure have different colors and different textures to our eye, have very, very different textures to what an insect might perceive.
","На картинке из электронного микроскопа — вот орхидея подражающая насекомому — видно, что разные части этой структуры обладают разными цветами и текстурами, однако насекомые могут воспринимать их совершенно по-другому.
","На этих снимках, сделанных с помощью электронного микроскопа - вот один из снимков орхидеи, имитирующей насекомое, - видно, что разные части структуры имеют разные цвета и разные текстуры для нашего глаза, очень, очень разные текстуры для насекомого.
"
Online-W,434,"And this one is evolved to mimic a glossy metallic surface you see on some beetles.
","Вот это растение приспособилось подражать блестящей металлической поверхности тела некоторых жуков.
","А этот вид эволюционировал, чтобы имитировать блестящую металлическую поверхность, которую можно увидеть у некоторых жуков.
"
Online-W,435,"And under the scanning electron microscope, you can see the surface there -- really quite different from the other surfaces we looked at.
","Под растровым электронным микроскопом видно, что поверхность сильно отличается от тех поверхностей, на которые мы смотрели.
","Под сканирующим электронным микроскопом можно увидеть, что поверхность здесь действительно сильно отличается от других поверхностей, которые мы рассматривали.
"
Online-W,436,"Sometimes the whole plant mimics an insect, even to us.
","Иногда всё растение целиком имитирует насекомое, даже с нашей точки зрения.
","Иногда все растение подражает насекомому, даже для нас.
"
Online-W,437,"I mean, I think that looks like some sort of flying animal or beast.
","Я думаю, что это похоже на какую-то летающую тварь.
","Я имею в виду, что это похоже на какое-то летающее животное или зверя.
"
Online-W,438,"It's a wonderful, amazing thing.
","Это поразительный, удивительный цветок.
","Это замечательная, удивительная вещь.
"
Online-W,439,"This one's clever. It's called obsidian.
","И умный. Он называется обсидиан.
","А вот это - умное. Называется обсидиан.
"
Online-W,440,"I think of it as insidium sometimes.
","Я называю его хитродиан.
","Иногда я думаю о нем как об инсидиуме.
"
Online-W,441,"To the right species of bee, this looks like another very aggressive bee, and it goes and bonks it on the head lots and lots of times to try and drive it away, and, of course, covers itself with pollen.
","Для пчелы определённого вида он напоминает другую очень агрессивную пчелу, и она подлетает и ударяет его головой много раз, чтобы отогнать «пчелу», и, конечно, покрывается пыльцой.
","Для пчелы нужного вида это выглядит как другая очень агрессивная пчела, и она идет и бьет ее по голове много-много раз, пытаясь прогнать, и, конечно, покрывает себя пыльцой.
"
Online-W,442,"The other thing it does is that this plant mimics another orchid that has a wonderful store of food for insects.
","Это растение также подражает другой орхидее, у которой есть чудесный склад пищи для насекомых.
","Другое дело, что это растение подражает другой орхидее, у которой есть прекрасные запасы пищи для насекомых.
"
Online-W,443,"And this one doesn't have anything for them.
","А у этой ничего для них нет.
","А у этой для них ничего нет.
"
Online-W,444,"So it's deceiving on two levels -- fabulous.
","Так что она обманывает на двух уровнях — просто неслыханно.
","Так что это обман на двух уровнях - сказочный.
"
Online-W,445,"(Laughter) Here we see ylang ylang, the component of many perfumes.
","(Смех) Вот иланг-иланг, компонент многих парфюмерных изделий.
","(Смех) Здесь мы видим иланг-иланг, компонент многих духов.
"
Online-W,446,"I actually smelt someone with some on earlier.
","Я недавно унюхал кого-то, кто им надушился.
","Я на самом деле чувствовал запах от кого-то.
"
Online-W,447,"And the flowers don't really have to be that gaudy.
","Цветам в принципе не нужно быть настолько благоухающими.
","И цветы не обязательно должны быть такими аляповатыми.
"
Online-W,448,"They're sending out a fantastic array of scent to any insect that'll have it.
","Они испускают поразительный спектр запахов для любых насекомых с обонянием.
","Они посылают фантастический аромат любому насекомому, которое его примет.
"
Online-W,449,"This one doesn't smell so good.
","А вот это пахнет не так уж хорошо.
","Этот пахнет не очень хорошо.
"
Online-W,450,"This is a flower that really, really smells pretty nasty and is designed, again, evolved, to look like carrion.
","Это цветок, который пахнет очень, очень дурно, и эволюционировал он, чтобы выглядеть как падаль.
","Это цветок, который действительно, действительно пахнет довольно отвратительно и создан, опять же, эволюционно, чтобы выглядеть как падаль.
"
