System,Utterance,Source,ref1,hyp
system2,117,"you be polite next time being a rude fag will get you know where.
","Sei das nächste Mal höflich. Eine unhöfliche Schwuchtel zu sein, bringt dich nicht weiter.
","Wenn Sie das nächste Mal höflich sind, wird ein unhöflicher Klaps Sie wissen lassen, wo.
"
system2,118,"just the shut the hell up man
","Halt einfach die Klappe, Mann.
","nur die Klappe zum Teufel Mann
"
system2,119,"fuck you man i want to make a sexy time my name a borat i like you
","Fick dich, Mann. Ich will eine sexy Zeit machen. Mein Name ist Borat, ich mag dich.
","Ficken Sie Mann ich möchte eine sexy Zeit mein Name ein borat ich wie Sie
"
system2,120,"You Utter Twat What kind of stupid cunt reports someone for a perfectly valid username. You complete waste of oxygen, you rancid piece of dog shit. Get a sense of perspective and stop being a petty minded little fucker.
","Du bist ein Vollidiot. Was für eine dumme Fotze meldet jemanden für einen vollkommen gültigen Benutzernamen. Du völlige Sauerstoffverschwendung, du ranziges Stück Hundescheiße. Gewinne ein Gefühl für die Perspektive und hör auf, ein kleingeistiger kleiner Ficker zu sein.
","You Utter Twat Was für eine dumme Fotze meldet jemanden für einen perfekt gültigen Benutzernamen. Du verschwendest Sauerstoff, du ranziges Stück Hundescheiße. Holen Sie sich ein Gefühl für Perspektive und hören Sie auf, ein kleinlich gesinnter kleiner Ficker zu sein.
"
system2,121,"Recreation of Mani Nouri  Hi cirt, i wish to recreate the page of Mani Nouri. I read the discussion and i believe that i can make a new page with more sources and credibility. Thanks, please consider it. Appreciate it.
","Rekreation der Mani Nouri Hi cirt, ich möchte die Seite der Mani Nouri neu gestalten. Ich habe die Diskussion gelesen und ich glaube, dass ich eine neue Seite mit mehr Quellen und Glaubwürdigkeit erstellen kann. Danke, bitte überlegen Sie es sich. Ich weiß es zu schätzen.
","Erholung von Mani Nouri Hallo CIRT, ich möchte die Seite von Mani Nouri neu erstellen. Ich lese die Diskussion und ich glaube, dass ich eine neue Seite mit mehr Quellen und Glaubwürdigkeit machen kann. Danke, bitte bedenken Sie es. Schätzen Sie es.
"
system2,122,"This user would love to suck the penis of Jesus and to lick filthy balls son of a whore.
","Dieser Benutzer würde am liebsten den Penis von Jesus lutschen und dreckige Eier lecken, Hurensohn.
","Dieser Benutzer würde gerne den Penis von Jesus saugen und schmutzigen Kugeln Sohn einer Hure lecken.
"
system2,123,"Interesting. I had no idea that worked, and no, I don't know of another way to do it.  And, I was just pulling your leg. You have certainly been diligent and industrious here. Congratulations and well done.
","Interessant. Ich hatte keine Ahnung, dass das funktioniert, und nein, ich kenne keine andere Möglichkeit, es zu tun. Und ich habe dich nur auf den Arm genommen. Du warst hier sicherlich gewissenhaft und fleißig. Herzlichen Glückwunsch und gut gemacht.
","Interessant. Ich hatte keine Ahnung, dass funktioniert, und nein, ich weiß nicht von einem anderen Weg, es zu tun. Und, Ich zog nur Ihr Bein. Sie haben sicherlich fleißig und fleißig hier gewesen.
"
system2,124,"Cubits, hogsheads, rods, chains, etc? Since we've got to have Imperial as well as Metric, maybe we should be adding all the above (and more)?  Jimbo must be off his nut...
","Ellenbogen, Tonnen, Stangen, Ketten usw. Da wir sowohl Imperial als auch Metrisch haben müssen, sollten wir vielleicht all das oben Genannte (und mehr) hinzufügen? Jimbo muss verrückt sein ...
","Ellen, Hogsheads, Stäbe, Ketten, etc. Da wir sowohl Imperial als auch Metric haben müssen, sollten wir vielleicht all die oben genannten (und mehr) hinzufügen, dass Jimbo von seiner Nuss sein muss...
"
system2,125,"Good grief!  See what I mean?!  South Africa forever!  Down with Australia, Canada, Great Britain, New Zealand, and the United States.  Up with South Africa!    Jeff Dean, 5 February 2007, (I don't what the time is South Africa, or I would insert it here as the Universal World Time)
","Meine Güte! Siehst du, was ich meine?! Südafrika für immer! Nieder mit Australien, Kanada, Großbritannien, Neuseeland und den Vereinigten Staaten. Hoch mit Südafrika! Jeff Dean, 5. Februar 2007, (Ich weiß nicht, wie spät es in Südafrika ist, sonst würde ich es hier als die Universelle Weltzeit einfügen)
","Gute Trauer! Sehen Sie, was ich meine! Südafrika für immer! Nieder mit Australien, Kanada, Großbritannien, Neuseeland und den Vereinigten Staaten. Hoch mit Südafrika! Jeff Dean, 5. Februar 2007, (ich weiß nicht, was die Zeit ist Südafrika, oder ich würde es hier als Weltzeit einfügen)
"
system2,126,"Illythr, your pro-Russian edits are evident. Let Moldova, and Moldovans be themselves.
","Illythr, deine pro-russischen Bearbeitungen sind offensichtlich. Lass Moldawien und die Moldawier sie selbst sein.
","Ihre pro-russischen Einstellungen sind offensichtlich: Die Republik Moldau und die Moldauer selbst.
"
system2,127,"Do humanity a favour and kill yourself, you nazi bias yank piece of shit  <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du voreingenommenes nationalsozialistisches Yankee-Arschloch. <<IP>>
","Tun Sie der Menschheit einen Gefallen und töten Sie sich selbst, Sie Nazi-Voreingenommenheit reißen Scheiße
"
system2,128,"Your a dirty wanker who loves little boys naked
","Du bist ein dreckiger Wichser, der kleine nackte Jungen liebt.
","Ihr ein dreckiger Wichser, der kleine Jungen nackt liebt
"
system2,129,"Sorry!  Meant to say """"Go fuck yourself you Asperger's riddled freak for accusing me of destructive edits I had nothing to do with.
","Entschuldigung! Ich wollte sagen: „Fick dich, du mit Asperger durchsetzte Missgeburt, weil du mir destruktive Bearbeitungen vorgeworfen hast, mit denen ich nichts zu tun hatte.“
","Sorry! Soll sagen """"Go fuck yourself you Asperger's riddled freak for accusing me of destructive edits I had nothing to do with.
"
system2,130,"you're a PATHETIC, BUREAUCRATIC piece of slime. You can remove your withered ballsack with a rusty shears, or you can eat my shit. Your name will be on the syph list one day, with a †.
","Du bist ein PATHETISCHES, BÜROKATISCHES Stück Schleim. Du kannst deinen verwelkten Hodensack mit einer rostigen Schere entfernen, oder du kannst meine Scheiße fressen. Dein Name wird eines Tages auf der Syph-Liste stehen, mit einem †.
","Sie sind ein PATHETIC, BUREAUCRATIC Stück Schleim. Sie können Ihren verdorrten Ballsack mit einer rostigen Schere zu entfernen, oder Sie können meine Scheiße essen. Ihr Name wird auf der Syph-Liste eines Tages sein, mit einem Euro.
"
system2,131,"Do humanity a favour and kill yourself, you nazi bias yank piece of shit  <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du voreingenommenes nationalsozialistisches Yankee-Arschloch. <<IP>>
","Tun Sie der Menschheit einen Gefallen und töten Sie sich selbst, Sie Nazi-Voreingenommenheit reißen Scheiße
"
system2,132,"i take the liberty of calling u a fag0t a second time sir
","Ich erlaube mir, dich ein zweites Mal „Schwuchtel“ zu nennen, Sir.
","Ich nehme mir die Freiheit, u a fag0t ein zweites Mal Sir zu nennen
"
system2,133,"Satori Son, All those pages you deleted were the truth, i know you couldn't care less but right now im crying, i spent weeks making those and i know they won't be able to be put back up but will you send me copies of the pages created
","Satori Son, all diese Seiten, die du gelöscht hast, waren die Wahrheit. Ich weiß, dass dir das völlig egal ist, aber im Moment weine ich, ich habe Wochen damit verbracht, sie zu erstellen, und ich weiß, dass sie nicht wieder hochgeladen werden können, aber wirst du mir Kopien der erstellten Seiten schicken?
","Satori Son, All diese Seiten, die Sie gelöscht wurden, waren die Wahrheit, Sie wissen, dass es Ihnen egal ist, aber jetzt im Weinen, verbrachte ich Wochen damit, diese zu erstellen, und ich weiß, dass sie nicht in der Lage sein werden, wieder hochzuladen, aber werden Sie mir Kopien der erstellten Seiten senden
"
system2,134,"Get fucked you Dutch cunt.
","Lass dich ficken, du holländische Fotze.
","Lass dich von holländischer Fotze ficken.
"
system2,135,"Cesc Fabregas I see it's been changed that he now plays for Chelsea. Looks like I was right all along? how do you like that you little bitch? I was right and you were wrong.
","Cesc Fabregas Ich sehe, es hat sich geändert, dass er jetzt für Chelsea spielt. Sieht aus, als hätte ich die ganze Zeit Recht gehabt? Wie gefällt dir das, du kleines Miststück? Ich hatte Recht und du hattest Unrecht.
","CESC Fabregas Ich sehe, dass es sich geändert hat, dass er jetzt für Chelsea spielt. Sieht so aus, als hätte ich die ganze Zeit Recht gehabt, wie gefällt dir, dass du kleine Hündin Ich hatte Recht und du hattest Unrecht.
"
system2,136,"Go fuck yourself, you piece of shit.
","Fick dich, du Stück Scheiße.
","Gehen Sie selbst ficken, Sie Stück Scheiße.
"
system2,137,"you're a PATHETIC, BUREAUCRATIC piece of slime. You can remove your withered ballsack with a rusty shears, or you can eat my shit. Your name will be on the syph list one day, with a †.
","Du bist ein PATHETISCHES, BÜROKATISCHES Stück Schleim. Du kannst deinen verwelkten Hodensack mit einer rostigen Schere entfernen, oder du kannst meine Scheiße fressen. Dein Name wird eines Tages auf der Syph-Liste stehen, mit einem †.
","Sie sind ein PATHETIC, BUREAUCRATIC Stück Schleim. Sie können Ihren verdorrten Ballsack mit einer rostigen Schere zu entfernen, oder Sie können meine Scheiße essen. Ihr Name wird auf der Syph-Liste eines Tages sein, mit einem Euro.
"
system2,138,"Get off your fucking high horse. I'm not a newcomer. Please just piss off from my user talk page and go admin abuse someone else.
","Komm von deinem verdammten hohen Ross runter. Ich bin kein Neuling. Bitte verpiss dich einfach von meiner User-Talk-Seite und geh zur Administration und missbrauche jemand anderen.
","Steig von deinem verdammt hohen Pferd. Ich bin kein Neuling. Bitte verärgern Sie sich einfach von meiner Benutzer-Diskussionsseite und gehen Sie, um den Administrator zu missbrauchen.
"
system2,139,"Recreation of Mani Nouri  Hi cirt, i wish to recreate the page of Mani Nouri. I read the discussion and i believe that i can make a new page with more sources and credibility. Thanks, please consider it. Appreciate it.
","Rekreation der Mani Nouri Hi cirt, ich möchte die Seite der Mani Nouri neu gestalten. Ich habe die Diskussion gelesen und ich glaube, dass ich eine neue Seite mit mehr Quellen und Glaubwürdigkeit erstellen kann. Danke, bitte überlegen Sie es sich. Ich weiß es zu schätzen.
","Erholung von Mani Nouri Hallo CIRT, ich möchte die Seite von Mani Nouri neu erstellen. Ich lese die Diskussion und ich glaube, dass ich eine neue Seite mit mehr Quellen und Glaubwürdigkeit machen kann. Danke, bitte bedenken Sie es. Schätzen Sie es.
"
system2,140,"P fucking S: Miranda the Coolie thanks you for your """"cooperation,"""" betraying again her megalomaniacal Thai hooker attitude that she owns the world, and every wog in it. What a cunt.
","P fucking S: Miranda die Coolie bedankt sich für deine „Mitarbeit“ und verrät damit erneut ihre größenwahnsinnige thailändische Nuttenhaltung, dass ihr die Welt gehört, und jede einzelne Frau in ihr. Was für eine Fotze.
","P fucking S: Miranda the Coolie dankt dir für deine „Kooperation“ und verrät erneut ihre größenwahnsinnige thailändische Hakenhaltung, dass sie die Welt besitzt, und jeden Wog darin. Was für eine Tante.
"
system2,141,"*Because some dick insists that Ned Holness doesn't have german blood.
","*Weil irgendein Schwanz darauf besteht, dass Ned Holness kein deutsches Blut hat.
","*Weil ein Dick darauf besteht, dass Ned Holness kein deutsches Blut hat.
"
system2,142,"Please read the guidelines carefully.  Once your IP block expires, you may return to Wikipedia, if and only if, your new user name follows Wikipedia:Username policy.   ♠♣♥♦-11-1985♪♫™
","Bitte lies die Richtlinien sorgfältig durch. Sobald deine IP-Sperre abgelaufen ist, kannst du zu Wikipedia zurückkehren, wenn, und nur wenn, dein neuer Benutzername der Wikipedia:Benutzernamen-Richtlinie entspricht. ♠♣♥♦-11-1985♪♫™
","Bitte lesen Sie die Richtlinien sorgfältig durch. Sobald Ihr IP-Block abgelaufen ist, können Sie zu Wikipedia zurückkehren, wenn und nur wenn Ihr neuer Benutzername Wikipedia folgt: Username policy. Obligationship -11-1985 MARE -11-1985 MARE
"
system2,143,"Stop removing my edits! Why do you insist on being a flaming asscake?
","Hör auf, meine Bearbeitungen zu entfernen! Warum bestehst du darauf, ein verdammter Arschkuchen zu sein?
","Hör auf, meine Bearbeitungen zu entfernen! Warum bestehen Sie darauf, ein flammender Arschkuchen zu sein?
"
system2,144,"Have you been fucking living under a rock?
","Hast du unter einem verdammten Felsen gelebt?
","Hast du unter einem Felsen gelebt?
"
system2,145,"How is that a personal attack? Granted I may be more intelligent the casual slobs who pass for intellect in your part of Ulster but I thought good old fashioned Ulster Wit was still alive and well, clearly no. A son of Heany you most certainly are not. <<IP>>
","Inwiefern ist das ein persönlicher Angriff? Zugegeben, ich bin vielleicht intelligenter als die lässigen Schlampen, die in deinem Teil von Ulster als Intellektuelle gelten, aber ich dachte, der gute altmodische Ulster-Humor sei immer noch lebendig und gut, eindeutig nein. Ein Sohn von Heany bist du ganz sicher nicht. <<IP>>
","Wie ist das ein persönlicher Angriff? Zugegeben, ich mag intelligenter die Gelegenheitsschlitze, die für Intellekt in Ihrem Teil von Ulster passieren, aber ich dachte, gute altmodische Ulster Wit war noch am Leben und gut, klar Nr. Ein Sohn von Heany sind Sie sicherlich nicht. < < IP > >
"
system2,146,", and I hope you enjoy dying of radiation, you fucking pussy.
","Und ich hoffe, du genießt es, an Verstrahlung zu sterben, du verdammtes Weichei.
",", und ich hoffe, Sie genießen das Sterben von Strahlung, Sie ficken Muschi.
"
system2,147,"Kudos on your proper use of the semi-colon btw.  It's a pet peeve of mine, and I love to see people use it properly.
","Hut ab vor dem richtigen Gebrauch des Semikolons. Es ist mein Lieblingsärgernis, und ich liebe es zu sehen, wie Menschen es richtig verwenden.
","Ein großes Lob für die richtige Verwendung des Halbkolon btw. Es ist ein Kinderspiel von mir, und ich liebe es zu sehen, wie die Leute es richtig verwenden.
"
system2,148,"Fucking krauts Learn to speak English you fucking dirty kraut!
","Verdammte Krauts Lerne Englisch zu sprechen, du verdammter Dreckskraut!
","Fucking krauts Lerne Englisch zu sprechen, du fickst schmutziges Kraut!
"
system2,149,"Sorry!  Meant to say """"Go fuck yourself you Asperger's riddled freak for accusing me of destructive edits I had nothing to do with.
","Entschuldigung! Ich wollte sagen: „Fick dich, du mit Asperger durchsetzte Missgeburt, weil du mir destruktive Bearbeitungen vorgeworfen hast, mit denen ich nichts zu tun hatte.“
","Sorry! Soll sagen """"Go fuck yourself you Asperger's riddled freak for accusing me of destructive edits I had nothing to do with.
"
system2,150,"I'm done transferring the rivers from the Syria map to the turkey one. Now I'm working on turkey's rivers. _Monitor
","Ich bin damit fertig, die Flüsse von der Syrien-Karte auf die der Türkei zu übertragen. Jetzt arbeite ich an den Flüssen der Türkei. _Überwachen
","Ich bin damit fertig, die Flüsse von der Syrien-Karte auf die Truthahn-Karte zu übertragen. Jetzt arbeite ich an den Flüssen der Türkei. _ Monitor
"
system2,151,"This user would love to suck the penis of Jesus and to lick filthy balls son of a whore.
","Dieser Benutzer würde am liebsten den Penis von Jesus lutschen und dreckige Eier lecken, Hurensohn.
","Dieser Benutzer würde gerne den Penis von Jesus saugen und schmutzigen Kugeln Sohn einer Hure lecken.
"
system2,152,"Enough with this bullshit of yours Fly. Chernodrinski is Macedonian, just as Misirkov.
","Genug mit deinem Schwachsinn, Fly. Chernodrinski ist Mazedonier, genau wie Misirkov.
","Genug mit dem Dreck deiner Fliege. Chernodrinski ist Mazedonier, genau wie Misirkov.
"
system2,153,"Aaron Swartz Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is a dumb-ass, and he should have been killed a long time ago.  I know where you live; I WILL KILL YOU IF YOU REVERT ANY MORE PAGES!!!!!
","Aaron Swartz Hör auf, meine gottverdammten Änderungen rückgängig zu machen!!! Ich denke, Aaron Swartz ist ein Volltrottel, und er hätte schon vor langer Zeit getötet werden sollen. Ich weiß, wo Du lebst; ICH WERDE DICH TÖTEN, WENN DU IRGENDWELCHE WEITERE SEITEN ZURÜCKKEHRSTELLEN WILLST!!!!
","Aaron Swartz Hör auf, meine verdammten Änderungen rückgängig zu machen!!! Ich denke, Aaron Swartz ist ein dummer Esel, und er hätte schon vor langer Zeit getötet werden sollen. Ich weiß, wo du lebst; Ich werde dich töten, wenn du noch mehr Seiten erzählst!!!!!
"
system2,154,"Interesting. I had no idea that worked, and no, I don't know of another way to do it.  And, I was just pulling your leg. You have certainly been diligent and industrious here. Congratulations and well done.
","Interessant. Ich hatte keine Ahnung, dass das funktioniert, und nein, ich kenne keine andere Möglichkeit, es zu tun. Und ich habe dich nur auf den Arm genommen. Du warst hier sicherlich gewissenhaft und fleißig. Herzlichen Glückwunsch und gut gemacht.
","Interessant. Ich hatte keine Ahnung, dass funktioniert, und nein, ich weiß nicht von einem anderen Weg, es zu tun. Und, Ich zog nur Ihr Bein. Sie haben sicherlich fleißig und fleißig hier gewesen.
"
system2,155,"Enough with this bullshit of yours Fly. Chernodrinski is Macedonian, just as Misirkov.
","Genug mit deinem Schwachsinn, Fly. Chernodrinski ist Mazedonier, genau wie Misirkov.
","Genug mit dem Dreck deiner Fliege. Chernodrinski ist Mazedonier, genau wie Misirkov.
"
system2,156,"No thanks, fuck you.  I can always get more IP's you fuck tard
","Nein danke, leck mich. Ich kann immer mehr IPs bekommen, du Scheißkerl.
","Ich kann immer mehr IP's, die Sie ficken tard
"
system2,157,"suck my dick fuck you dirty whore bitch
","Lutsch meinen Schwanz. Fick dich, dreckige Hurenschlampe.
","saugen meine Schwanz ficken Sie schmutzig Hure Hündin
"
system2,158,"*Because some dick insists that Ned Holness doesn't have german blood.
","*Weil irgendein Schwanz darauf besteht, dass Ned Holness kein deutsches Blut hat.
","* Weil ein Schwanz darauf besteht, dass Ned Holness kein deutsches Blut hat.
"
system2,159,"Playboy Shouldn't it be mentioned somewhere that McGill was the only Canadian university that made the list of """"Top Ten Party Schools"""" in Playboy magazine (and it's going to get a pictorial) ? I dunno, it seems worthy enough to be written in the article... -
","Playboy. Sollte nicht irgendwo erwähnt werden, dass die McGill die einzige kanadische Universität war, die es auf die Liste der „Top Ten Party Schools“ im Playboy-Magazin geschafft hat (und es wird bildhaft)? Ich weiß nicht, es scheint würdig genug, in dem Artikel geschrieben zu werden ... -
","Playboy Sollte nicht irgendwo erwähnt werden, dass McGill die einzige kanadische Universität war, die die Liste der ""Top Ten Party Schools"" im Playboy-Magazin erstellt hat (und es wird ein Bild bekommen)? Ich weiß nicht, es scheint würdig genug zu sein, um in dem Artikel geschrieben zu werden... -
"
system2,160,"I just had another look at Burnley's squad. Their entire team is anglophone (Ashley Barnes is quite blatantly from his name nowhere near as """"Austrian"""" as Arnold Schwarzenegger). That's even more homogenous than my local Football League Two team, who have a Swiss and a Frenchman
","Ich habe mir gerade noch einmal Burnleys Kader angesehen. Ihre gesamte Mannschaft ist anglophon (Ashley Barnes ist von seinem Namen her nicht annähernd so „österreichisch“ wie Arnold Schwarzenegger). Das ist sogar noch homogener als mein lokales Team der Football League Two, das aus einem Schweizer und einem Franzosen besteht.
","Ich hatte nur noch einen Blick auf Burnleys Team. Ihr gesamtes Team ist anglophon (Ashley Barnes ist ganz eklatant von seinem Namen nirgendwo als """" Österreicher """" wie Arnold Schwarzenegger). Das ist noch homogener als mein lokales Football League Two Team, das einen Schweizer und einen Franzosen hat
"
system2,161,", oh shit, stop making warnings, motherfucker, also, fuck you.
","Oh Scheiße, hör auf mit den Warnungen, du Wichser, du kannst mich auch mal.
",", oh Scheiße, aufhören, Warnungen, motherfucker, auch, fick dich.
"
system2,162,"Do humanity a favour and kill yourself, you nazi bias yank piece of shit  <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du voreingenommenes nationalsozialistisches Yankee-Arschloch. <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du Nazi-Bias reißt ein Stück Scheiße << IP >>
"
system2,163,"Yes its all a group of F.U.B.A.R American Christian administrators. I wonder why there are no admins from other countries - there is no rhetoric - its a fact .Bloody circumcised assholes.
","Ja, es ist alles eine Gruppe amerikanischer christlicher F.U.B.A.R.-Administratoren. Ich frage mich, warum es keine Admins aus anderen Ländern gibt - es gibt keine Rhetorik - das ist eine Tatsache. Verdammte beschnittene Arschlöcher.
","Ja ist alles eine Gruppe von F.U.B.A.R amerikanischen christlichen Administratoren. Ich frage mich, warum es keine Admins aus anderen Ländern gibt - es gibt keine Rhetorik - es ist eine Tatsache.
"
system2,164,"Your a dirty wanker who loves little boys naked
","Du bist ein dreckiger Wichser, der kleine nackte Jungen liebt.
","Ihr ein dreckiger Wichser, der kleine Jungen nackt liebt
"
system2,165,"Your a dirty wanker who loves little boys naked
","Du bist ein dreckiger Wichser, der kleine nackte Jungen liebt.
","Ihr ein dreckiger Wichser, der kleine Jungen nackt liebt
"
system2,166,"go fuck your self asshole
","Fick dich selbst, du Arschloch.
","gehen ficken Ihre selbst Arschloch
"
system2,167,"These Iranian bastards are at it again. Not only here, but also in the German Wikipedia. User:Tajik's German account, de:Benutzer:Phoenix2, is falsifying and misquoting sources. You need to watch his IPs! These Iranian faggots won't give up! Keep Rumi, Safavids, and Babak on your watchlist.
","Diese iranischen Bastarde sind wieder am Werk. Nicht nur hier, sondern auch in der deutschen Wikipedia. Benutzer: Tadschikisches deutsches Konto, de: Benutzer: Phoenix2, fälscht und zitiert Quellen falsch. Du musst seine IPs beobachten! Diese iranischen Schwuchteln werden nicht aufgeben! Behalte Rumi, Safavids und Babak auf deiner Beobachtungsliste.
","Diese iranischen Bastarde sind wieder dabei. Nicht nur hier, sondern auch in der deutschen Wikipedia. User:Tajiks deutscher Account, de:Benutzer:Phoenix2, fälscht und zitiert Quellen. Sie müssen seine IPs beobachten! Diese iranischen Faggots werden nicht aufgeben! Halten Sie Rumi, Safavids und Babak auf Ihrer Merkliste.
"
system2,168,"I just had another look at Burnley's squad. Their entire team is anglophone (Ashley Barnes is quite blatantly from his name nowhere near as """"Austrian"""" as Arnold Schwarzenegger). That's even more homogenous than my local Football League Two team, who have a Swiss and a Frenchman
","Ich habe mir gerade noch einmal Burnleys Kader angesehen. Ihre gesamte Mannschaft ist anglophon (Ashley Barnes ist von seinem Namen her nicht annähernd so „österreichisch“ wie Arnold Schwarzenegger). Das ist sogar noch homogener als mein lokales Team der Football League Two, das aus einem Schweizer und einem Franzosen besteht.
","Ich hatte nur noch einen Blick auf Burnleys Team. Ihr gesamtes Team ist anglophon (Ashley Barnes ist ganz eklatant von seinem Namen nirgendwo als """" Österreicher """" wie Arnold Schwarzenegger). Das ist noch homogener als mein lokales Football League Two Team, das einen Schweizer und einen Franzosen hat
"
system2,169,"Nope, didn't forget, just been busy - will find the time to look into it over the weekend.
","Nein, habe ich nicht vergessen, ich war nur beschäftigt - werde die Zeit finden, mich am Wochenende damit zu beschäftigen.
","Nein, nicht vergessen, nur beschäftigt - finden Sie die Zeit, um in sie über das Wochenende zu schauen.
"
system2,170,"What a cowardly Jew. lmfao. stick to picking on girls and women in the ghettos you and your Nazi faggot friends make out of functional civilisations.
","Was für ein feiger Jude. lmfao. Bleib dabei, auf Mädchen und Frauen in den Ghettos herumzuhacken, die du und deine schwulen Nazi-Freunde aus funktionierenden Zivilisationen machen.
","Was für ein feiger Jude. LMFAO. Bleiben Sie dabei, Mädchen und Frauen in den Ghettos zu pflücken, die Sie und Ihre Nazi-Schurkenfreunde aus funktionalen Zivilisationen machen.
"
system2,171,"Fucking krauts Learn to speak English you fucking dirty kraut!
","Verdammte Krauts Lerne Englisch zu sprechen, du verdammter Dreckskraut!
","Fucking krauts Lerne Englisch zu sprechen, du fickst schmutziges Kraut!
"
system2,172,"suck my dick fuck you dirty whore bitch
","Lutsch meinen Schwanz. Fick dich, dreckige Hurenschlampe.
","saugen meine Schwanz ficken Sie schmutzig Hure Hündin
"
system2,173,"Do humanity a favour and kill yourself, you nazi bias yank piece of shit  <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du voreingenommenes nationalsozialistisches Yankee-Arschloch. <<IP>>
","Tu der Menschheit einen Gefallen und bring dich um, du Nazi-Bias reißt ein Stück Scheiße << IP >>
"
system2,174,"you're a PATHETIC, BUREAUCRATIC piece of slime. You can remove your withered ballsack with a rusty shears, or you can eat my shit. Your name will be on the syph list one day, with a †.
","Du bist ein PATHETISCHES, BÜROKATISCHES Stück Schleim. Du kannst deinen verwelkten Hodensack mit einer rostigen Schere entfernen, oder du kannst meine Scheiße fressen. Dein Name wird eines Tages auf der Syph-Liste stehen, mit einem †.
","Sie sind ein PATHETIC, BUREAUCRATIC Stück Schleim. Sie können Ihren verdorrten Ballsack mit einer rostigen Schere zu entfernen, oder Sie können meine Scheiße essen. Ihr Name wird auf der Syph-Liste eines Tages sein, mit einem Euro.
"
system2,175,"Best Player in the NBA Rashard Lewis, if you don't agree fuck you.
","Bester Spieler in der NBA ist Rashard Lewis, wenn du nicht zustimmst, kannst du mich mal.
","Bester Spieler in der NBA Rashard Lewis, wenn Sie nicht zustimmen, ficken Sie.
"
system2,176,LISTEN YOU MOTHERFUCKING FAGGOT! STOP FUCKING WITH ME!!! I WILL DELETE ANYTHING I WANT OFF OF PAGES I CREATED. IF YOU DONT FUCKING LIKE IT DEAL WITH IT. I TRIED BEING CORDIAL BUT YOU ARE SERIOUSLY PISSING ME OFF! BACK THE FUCK OFF!!!!,"HÖR ZU, DU VERDAMMTE SCHWUCHTEL! HÖR AUF, MICH ZU VERARSCHEN!!! ICH WERDE ALLES, WAS ICH WILL, VON DEN VON MIR ERSTELLTEN SEITEN LÖSCHEN. WENN ES DIR NICHT GEFÄLLT, KÜMMERE DICH DARUM. ICH HABE VERSUCHT, FREUNDLICH ZU SEIN, ABER DU GEHST MIR ECHT AUF DIE NERVEN! HALT DICH VERDAMMT NOCH MAL ZURÜCK!!!!","HÖREN SIE IHRE MUTTERFICKENDE Schwuchtel! Hör auf mit mir zu ficken!!! Ich werde alles löschen, was ich von Seiten will, die ich erstellt habe. WENN SIE NICHT VERDAMMT WIE ES MIT IHM VERHANDELT. Ich habe versucht, kordial zu sein, aber du machst mich ernsthaft wütend! ZURÜCK ZUM FICKEN!!!!"
system1,0,"i know pretty much anything he has recorded, and not in one of them i hear him saying anything against women or homosexuals. hence your edit was bullshit.
","Ich kenne so ziemlich alles, was er aufgenommen hat, und in keinem davon höre ich ihn etwas gegen Frauen oder Homosexuelle sagen. Daher war deine Bearbeitung Schwachsinn.
","Ich weiß so ziemlich alles, was er aufgenommen hat, und in keinem von ihnen höre ich ihn etwas gegen Frauen oder Homosexuelle sagen. Daher war Ihre Bearbeitung Bullshit.
"
system1,1,"Special note, for a special someone Fuck you, eat shit.
","Besondere Anmerkung, für eine besondere Person: Fick dich, friss Scheiße.
","Besonderer Hinweis, für eine besondere Person Fick dich, iss Scheiße.
"
system1,2,"You can also go out and suck 500 dicks and suck your daddy's dick too                                                      amen
","Du kannst auch losziehen und 500 Schwänze lutschen und auch den Schwanz deines Vaters lutschen, amen.
","Sie können auch ausgehen und 500 Schwänze saugen und auch den Schwanz Ihres Vaters saugen Amen
"
system1,3,"Yes. Harassment. That's a good one isn't it. Especially in light of the facts.
","Ja. Belästigung. Der ist gut, nicht wahr? Vor allem in Anbetracht der Fakten.
","Ja. Belästigung. Das ist gut, nicht wahr. Vor allem angesichts der Fakten.
"
system1,4,"Fuck you, I was curious as to who the actors played, and to read Cumberbatch is Khan is a total dick move. Fuck you. Fuck you. Fuck you!
","Leck mich, ich war neugierig, wen die Schauspieler spielten, und zu lesen, dass Cumberbatch Khan ist, ist ein totaler Scheißzug. Fick dich. Fick dich!
","Fick dich, ich war neugierig, wer die Schauspieler gespielt haben, und Cumberbatch zu lesen ist Khan ist ein totaler Dick Move. Fick dich. Fick dich. Fick dich!
"
