System,Utterance,Source,ref1,hyp
system2,4871,"Sie sagte, sie habe das Auto gewaschen.
","She said she had washed the car.
","She said she washed the car.
"
system2,4872,"Der Schüler meinte, er hätte den Film gesehen.
","The student said he thought he had seen the film.
","The student said he saw the film.
"
system2,4873,"Der Schüler meinte, er habe den Film gesehen.
","The student said he thought he had seen the film.
","The student said he saw the movie.
"
system2,4874,"Der Schüler meinte, er habe den Film gesehen.
","The student said he saw the movie.
","The student said he had seen the film.
"
system2,4875,"Der Junge berichtete, er wäre zu dieser Zeit im Stadion gewesen.
","The boy reported that he was in the stadium at that time.
","The boy reported that he had been in the stadium at that time.
"
system2,4876,"Der Junge berichtete, er wäre zu dieser Zeit im Stadion gewesen.
","The boy reported that he had been at the stadium at that time.
","The boy reported that he was at the stadium at that time.
"
system2,4877,"Der Kanzler behauptete, die Reformen wären ein voller Erfolg gewesen.
","The chancellor claimed that the reforms were a complete success.
","The Chancellor claimed that the reforms had been a full success.
"
system2,4878,"Der Kanzler behauptete, die Reformen wären ein voller Erfolg gewesen.
","The Chancellor claimed that the reforms had been a resounding success.
","The chancellor claimed the reforms had been a complete success.
"
system2,4879,"Der Kanzler behauptete, die Reformen wären ein voller Erfolg gewesen.
","The Chancellor claimed that the reforms had been a full success.
","The chancellor claimed that the reforms were a complete success.
"
system2,4880,"Der Kanzler behauptete, die Reformen wären ein voller Erfolg gewesen.
","The Chancellor claimed that the reforms had been a complete success.
","The chancellor claimed that the reforms were a complete success.
"
system2,4881,"Der Kanzler behauptete, die Reformen wären ein voller Erfolg gewesen.
","The Chancellor claimed the reforms had been a resounding success.
","The Chancellor claimed that the reforms had been a resounding success.
"
system2,4882,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she was on the bus.
","Lisa says she has travelled by bus.
"
system2,4883,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she took the bus.
","Lisa says she had travelled by bus.
"
system2,4884,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa thinks she's taken the bus.
","Lisa says she went on the bus.
"
system2,4885,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she went on the bus.
","Lisa says she took the bus.
"
system2,4886,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she has travelled by bus.
","Lisa says she was traveling by bus.
"
system2,4887,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa thinks she's taken the bus.
","Lisa says she has travelled by bus.
"
system2,4888,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she was on the bus.
","Lisa says she went by Bus.
"
system2,4889,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she took the bus.
","Lisa says she was traveling by bus.
"
system2,4890,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she took the bus.
","Lisa says she has travelled by bus.
"
system2,4891,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she has travelled by bus.
","Lisa thinks she's taken the bus.
"
system2,4892,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she went on the bus.
","Lisa says she was on the bus.
"
system2,4893,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she has travelled by bus.
","Lisa says she went by Bus.
"
system2,4894,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she had travelled by bus.
","Lisa says she was traveling by bus.
"
system2,4895,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she was on the bus.
","Lisa thinks she's taken the bus.
"
system2,4896,"Lisa meint, sie wäre mit dem Bus gefahren.
","Lisa says she took the bus.
","Lisa thinks she's taken the bus.
"
system2,4897,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa thinks she took the bus.
","Lisa says she went on the bus.
"
system2,4898,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa thinks she was on the bus.
","Lisa says she was on the bus.
"
system2,4899,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she was traveling by bus.
","Lisa says she went on the bus.
"
system2,4900,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she went by bus.
","Lisa says she went on the bus.
"
system2,4901,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she took the bus.
","Lisa thinks she was on the bus.
"
system2,4902,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she went on the bus.
","Lisa thinks she was on the bus.
"
system2,4903,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she travelled by bus.
","Lisa says she was traveling by bus.
"
system2,4904,"Lisa meint, sie sei mit dem Bus gefahren.
","Lisa says she was on the bus.
","Lisa says she was traveling by bus.
"
system2,4905,"Sie hat nichts getan, außer zu lachen.
","She has done nothing but laugh.
","It has done nothing but laugh.
"
system2,4906,"Sie hat nichts getan, außer zu lachen.
","She did nothing but laugh.
","It has done nothing but laugh.
"
system2,4907,"Sie hat nichts getan, außer zu lachen.
","It has done nothing but laugh.
","She did nothing but laugh.
"
system2,4908,"Sie hat nichts getan, außer zu lachen.
","She didn't do anything but laugh.
","It has done nothing but laugh.
"
system2,4909,"Sie hat nichts getan, außer zu lachen.
","She has done nothing but laugh.
","She did nothing but laugh.
"
system2,4910,"Sie hat nichts getan, außer zu lachen.
","She has done nothing but laugh.
","She did nothing but laugh.
"
system2,4911,"Er ist gegangen, ohne sich zu verabschieden.
","He has left without saying goodbye.
","It went without saying goodbye.
"
system2,4912,"Er ist gegangen, ohne sich zu verabschieden.
","He has gone without saying.
","He left without saying goodbye.
"
system2,4913,"John gefällt es, den ganzen Tag zu lesen.
","John likes to read all day.
","John likes to read all day long.
"
system2,4914,"Wir bitten dich, dem Kind zu helfen.
","We ask you to help the child.
","We're asking you to help the child.
"
system2,4915,"Der Chef hat mich beauftragt, die Rechnung zu prüfen.
","The boss instructed me to check the bill.
","The boss charged me to check the bill.
"
system2,4916,"Der Chef hat mich beauftragt, die Rechnung zu prüfen.
","The boss has asked me to check the bill.
","The boss instructed me to look into the bill.
"
system2,4917,"Der Chef hat mich beauftragt, die Rechnung zu prüfen.
","The boss ordered me to check the bill.
","The boss asked me to check the invoice.
"
system2,4918,"Es fängt an zu regnen.
","It's starting to rain
","It starts to rain.
"
system2,4919,"Lisa versucht, das Fenster zuzumachen.
","Lisa tried to close the window.
","Lisa tries to shut the window.
"
system2,4920,"Lisa versucht, das Fenster zuzumachen.
","Lisa trying to close the window.
","Lisa tries to close the window.
"
system2,4921,"Lisa versucht, das Fenster zuzumachen.
","Lisa is trying to close the window.
","Lisa tries to close the window.
"
system2,4922,"Lisa versucht, das Fenster zuzumachen.
","Lisa tries to close the window.
","Lisa tries to close the window.
"
system2,4923,"Lisa versucht, das Fenster zuzumachen.
","Lisa tries to shut the window.
","Lisa's trying to close the window.
"
system2,4924,"Lisa versucht, das Fenster zuzumachen.
","Lisa's trying to close the window.
","Lisa tried to close the window.
"
system2,4925,"Peter ist gekommen, um Lena mit den Hausaufgaben zu helfen.
","Peter has come to help Lena with his homework.
","Peter came to help Lena with his homework.
"
system2,4926,"Lena empfiehlt Peter, in der Mensa nicht Sushi zu essen.
","Lena advises Peter not to eat sushi in the canteen.
","Lena recommends Peter not to eat in the refectory Sushi.
"
system2,4927,"Lena empfiehlt Peter, in der Mensa nicht Sushi zu essen.
","Lena recommends Peter not to eat sushi at the cafeteria.
","Lena recommends Peter not to eat sushi in the gym.
"
system2,4928,"Lena empfiehlt Peter, in der Mensa nicht Sushi zu essen.
","Lena advises Peter not to eat sushi in the cafeteria.
","Lena recommends Peter, in the Mensa not to eat Sushi.
"
system2,4929,"Ich habe vor, mit dem Tennisspielen zu beginnen.
","I'm going to start playing tennis.
","I intend to start playing tennis.
"
system2,4930,"Ich habe vor, mit dem Tennisspielen zu beginnen.
","I plan to start playing tennis.
","I intend to start playing tennis.
"
system2,4931,"Ich habe vor, mit dem Tennisspielen zu beginnen.
","I'm about to start playing tennis.
","I plan to start playing tennis.
"
system2,4932,"Er vergewisserte sich, dass alle Türen geschlossen waren.
","He ensured that all doors were closed.
","He assured himself that all the doors were closed.
"
system2,4933,"Er vergewisserte sich, dass alle Türen geschlossen waren.
","He ensured that all the doors were closed.
","He was making sure all the doors were closed.
"
system2,4934,"Lena wusste nicht, wer ihre Tasche gestohlen hatte.
","Lena didn't know who had stolen her bag.
","Lena did not know who had stolen her pocket.
"
system2,4935,"Lena wusste nicht, wer ihre Tasche gestohlen hatte.
","Lena did not know who had stolen her bag.
","Lena didn't know who had stolen her bag.
"
system2,4936,"Wir hofften, ihr würdet auch kommen.
","We hoped you would come, too.
","We hoped you would come as well.
"
system2,4937,"Wir hofften, ihr würdet auch kommen.
","We hoped you would also come.
","We hoped you would come, too.
"
system2,4938,"Ich wundere mich, warum du erst so spät kommst.
","I wonder why you're coming so late.
","I wonder why you're so late.
"
system2,4939,"Ich wundere mich, warum du erst so spät kommst.
","I am surprised, why you come so late only.
","I wonder why you're getting so late.
"
system2,4940,"Sie fragte mich, welches Kleid sie anziehen soll.
","She asked me which dress to put on.
","She asked me which dress she should dress.
"
system2,4941,"Sie fragte mich, welches Kleid sie anziehen soll.
","She asked me which dress she should dress.
","She asked me what dress she should dress.
"
system2,4942,"Sie fragte mich, welches Kleid sie anziehen soll.
","She asked me what dress to wear.
","She asked me which dress she should dress.
"
system2,4943,"Sie ärgert sich darüber, dass sie den Zug verpasst hat.
","She is annoyed that she has missed the train.
","She's angry that she has missed the train.
"
system2,4944,"Sie ärgert sich darüber, dass sie den Zug verpasst hat.
","She resents the fact that she missed the train.
","She is angry that she missed the train.
"
system2,4945,"Ich bestehe darauf, dass du dieses Medikament nimmst.
","I insist on the fact that you take this medicine.
","I am insisting that you take this medicine.
"
system2,4946,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who told Lena.
","Nobody knows, who told Lena.
"
system2,4947,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who told Lena.
","No one knows who told Lena.
"
system2,4948,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who revealed it to Lena.
","Nobody knows who told Lena.
"
system2,4949,"Niemand weiß, wer es Lena verraten hat.
","No one knows who told Lena.
","Nobody knows, who told Lena.
"
system2,4950,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who told Lena.
","No one knows who told Lena.
"
system2,4951,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who told Lena.
","Nobody knows, who told Lena.
"
system2,4952,"Niemand weiß, wer es Lena verraten hat.
","Nobody knows who revealed it to Lena.
","Nobody knows, who told Lena.
"
system2,4953,"Tim hofft, er wird es schaffen.
","Tim hopes he will do it.
","Tim hopes he'll make it.
"
system2,4954,"Tim hofft, er wird es schaffen.
","Tim hopes he will manage.
","Tim hopes he'll make it.
"
system2,4955,"Dass du mitmachst, ist wichtig.
","It is important that you get involved.
","That you are taking part is important.
"
system2,4956,"Was Lena gerade liest, ist Goethe.
","What Lena is reading right now is Goethe.
","What Lena is reading is Goethe.
"
system2,4957,"Was Lena gerade liest, ist Goethe.
","What Lena is reading right now is Goethe.
","What Lena is reading is Goethe.
"
system2,4958,"Was Lena gerade liest, ist Goethe.
","What Lena is reading is Goethe.
","What Lena is reading right now is Goethe.
"
system2,4959,"Was Lena gerade liest, ist Goethe.
","What Lena is reading right now is Goethe.
","What Lena is reading is Goethe.
"
system2,4960,"Worüber wir sprechen, sind Bananen.
","What we are talking about are bananas.
","What we're talking about are bananas.
"
system2,4961,"Worüber wir sprechen, sind Bananen.
","What we're talking about are bananas.
","What we are talking about are bananas.
"
system2,4962,"Was wir tun müssen, das ist arbeiten.
","What we have to do is work.
","What we need to do is work.
"
system2,4963,"Was wir tun müssen, das ist arbeiten.
","What we need to do is work.
","What we have to do is work.
"
system2,4964,"Was wir tun wollen, das ist ins Kino gehen.
","What we want to do is go to the movies.
","What we want to do is go to the cinema.
"
system2,4965,"Was wir tun wollen, das ist ins Kino gehen.
","What we want to do is go to the cinema.
","What we want to do is go to the movies.
"
system2,4966,"Was wir tun wollen, das ist ins Kino gehen.
","What we want to do is go to the cinema.
","What we want to do is go to the movies.
"
system2,4967,"Was du machen kannst, das ist mir helfen.
","What you can do is help me.
","What you can do is to help me.
"
system2,4968,"Was du machen kannst, das ist mir helfen.
","What you can do is to help me.
","What you can do is help me.
"
system2,4969,"Was du machen kannst, das ist mir helfen.
","What you can do is to help me.
","What you can do is help me.
"
system2,4970,"Was du machen kannst, das ist mir helfen.
","What you can do is to help me.
","What you can do is help me.
"
system2,4971,"Was so teuer war, war das Steak.
","What was so expensive was steak.
","What was so expensive, was the Steak.
"
system2,4972,"Was du zerstört hast, das ist ihr Leben.
","What you destroyed is their lives.
","What you have destroyed is her life.
"
system2,4973,"Was du zerstört hast, das ist ihr Leben.
","What you have destroyed is her life.
","What you destroyed is their life.
"
system2,4974,"Was du zerstört hast, das ist ihr Leben.
","What you have destroyed is her life.
","What you destroyed is their lives.
"
system2,4975,"Was du zerstört hast, das ist ihr Leben.
","What you destroyed is their lives.
","What you destroyed is her life.
"
system2,4976,"Was du zerstört hast, das ist ihr Leben.
","What you have destroyed is her life.
","What you destroyed is their lives.
"
system2,4977,"Was du zerstört hast, das ist ihr Leben.
","What you destroyed is her life.
","What you destroyed is their lives.
"
system2,4978,"Was du zerstört hast, das ist ihr Leben.
","What you destroyed is their lives.
","What you destroyed is their life.
"
system2,4979,"Was du zerstört hast, das ist ihr Leben.
","What you destroyed is their lives.
","What you destroyed is their life.
"
system2,4980,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There is a man in the old house who drives a black car.
","In the old house lives a man who drives a black car.
"
system2,4981,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There is a man in the old house who drives a black car.
","In the old house there is a man who drives a black car.
"
system2,4982,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There is a man living in the old house who is driving a black car.
","In the old house lives a man who drives a black car.
"
system2,4983,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There is a man living in the old house who is driving a black car.
","In the old house lives a man who drives a black car.
"
system2,4984,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","In the old house lives a man who drives a black car.
","In the old house there is a man who drives a black car.
"
system2,4985,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There's a man in the old house who drives a black car.
","There is a man living in the old house who is driving a black car.
"
system2,4986,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","There's a man in the old house who drives a black car.
","In the old house there is a man who drives a black car.
"
system2,4987,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","In the old house lives a man who drives a black car.
","A man who drives a black car lives in the old house.
"
system2,4988,"In dem alten Haus wohnt ein Mann, der ein schwarzes Auto fährt.
","A man who drives a black car lives in the old house.
","There is a man in the old house who drives a black car.
"
system2,4989,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbour who he is very interested in.
","Tim has a new neighbor whom he is very interested in.
"
system2,4990,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbor whom he is very interested in.
","Tim has a new neighbor he's very interested in.
"
system2,4991,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbour he is very interested in.
","Tim has a new neighbor for whom he is very interested.
"
system2,4992,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbor he is very interested in.
","Tim has a new neighbor for whom he is very interested.
"
system2,4993,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbour for whom he is very interested.
","Tim has a new neighbor whom he is very interested in.
"
system2,4994,"Tim hat eine neue Nachbarin, für die er sich sehr interessiert.
","Tim has a new neighbor for whom he is very interested.
","Tim has a new neighbour for whom he is very interested.
"
system2,4995,"Peter hat einen Freund, der in New York lebt.
","Peter has a friend who lives in New York.
","Peter has a friend who lives in NYC.
"
system2,4996,"Kennst du den Mann, der uns besucht hat?
","Kennst you the man who has visited us?
","Do you know the man who visited us
"
system2,4997,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The kid that Tim helps doesn't stop to cry.
","The child Tim helps doesn't stop crying.
"
system2,4998,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The child Tim helps does not stop crying.
","The child that Tim helps does not stop crying.
"
system2,4999,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The kid that Tim helps doesn't stop crying.
","The child that Tintin helps does not stop crying.
"
system2,5000,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The child that Tintin helps does not stop crying.
","The child Tim helps does not stop crying.
"
system2,5001,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The child that Tim helps does not stop crying.
","The child Tim helps won't stop crying.
"
system2,5002,"Das Kind, dem Tim hilft, hört nicht auf zu weinen.
","The child Tim helps doesn't stop crying.
","The child that Tim helps doesn't stop crying.
"
system2,5003,"Das ist alles, worum ich euch bitte.
","That's all I'm asking y'all.
","That is all I ask of you.
"
system2,5004,"Das ist alles, worum ich euch bitte.
","That's all I'm asking of you.
","That is all I would ask you to do.
"
system2,5005,"Das Haus, das ein blaues Dach hat, gehört meinem Onkel.
","The house that has a blue roof belongs to my uncle.
","The house with a blue roof belongs to my uncle.
"
system2,5006,"Das Haus, das ein blaues Dach hat, gehört meinem Onkel.
","The house that has a blue roof belongs to my uncle.
","The house with a blue roof belongs to my uncle.
"
system2,5007,"Das Haus, das ein blaues Dach hat, gehört meinem Onkel.
","The house with a blue roof belongs to my uncle.
","The house that has a blue roof belongs to my uncle.
"
system2,5008,"Ich meine die Frau, die das rote Kleid trägt.
","I am referring to the woman who carries the red dress.
","I mean the woman who wears the red dress.
"
system2,5009,"Dort, wo der Baum steht, wurde Lenas Fahrrad gestohlen.
","Where the tree stands, Lenas bicycle was stolen.
","Where the tree stands, lenas's bike has been stolen.
"
system2,5010,"Tim hat eine Verabredung mit der Frau, die in der Bäckerei arbeitet.
","Tim has a date with the woman who works at the bakery.
","Tim has a date with the woman who works in the bakery.
"
system2,5011,"Wer seine Hausaufgaben vergessen hat, muss nachsitzen.
","Anyone who has forgotten their homework has to be detained.
","Anyone who has forgotten their homework will have to sit back.
"
system2,5012,"Wer seine Hausaufgaben vergessen hat, muss nachsitzen.
","Those who have forgotten their homework must follow.
","Anyone who has forgotten their homework must be in detention.
"
system2,5013,"Wer seine Hausaufgaben vergessen hat, muss nachsitzen.
","Anyone who has forgotten their homework must be in detention.
","If you have forgotten your homework, you have to sit down.
"
system2,5014,"Wer seine Hausaufgaben vergessen hat, muss nachsitzen.
","Those who have forgotten their homework will have to sit down.
","If you forget your homework, you have to sit down.
"
system2,5015,"Wer seine Hausaufgaben vergessen hat, muss nachsitzen.
","Anyone who has forgotten their homework has to sit down.
","Anyone who has forgotten their homework must be in detention.
"
system2,5016,"Die Pizza zuzubereiten machte Lisa Spaß.
","Making the pizza was fun for Lisa.
","The preparation of pizza was fun for Lisa.
"
system2,5017,"Die Pizza zuzubereiten machte Lisa Spaß.
","Lisa had fun preparing the pizza.
","Preparing the pizza was fun for Lisa.
"
system2,5018,"Die Pizza zuzubereiten machte Lisa Spaß.
","Lisa enjoyed preparing the Pizza.
","The preparation of pizza was fun for Lisa.
"
system2,5019,"Die Pizza zuzubereiten machte Lisa Spaß.
","Preparing the pizza was fun for Lisa.
","The preparation of pizza was fun for Lisa.
"
system2,5020,"Es machte Lisa Spaß, die Pizza zuzubereiten.
","Lisa enjoyed preparing the pizza.
","Lisa enjoyed making the pizza.
"
system2,5021,"Es machte Lisa Spaß, die Pizza zuzubereiten.
","Lisa had fun preparing the pizza.
","Lisa was having fun preparing the Pizza.
"
system2,5022,"Es machte Lisa Spaß, die Pizza zuzubereiten.
","Lisa was having fun preparing the Pizza.
","Lisa enjoyed preparing the pizza.
"
system2,5023,"Es machte Lisa Spaß, die Pizza zuzubereiten.
","Lisa enjoyed preparing the pizza.
","Lisa had fun preparing the pizza.
"
system2,5024,"Es machte Lisa Spaß, die Pizza zuzubereiten.
","It was fun for Lisa to prepare the pizza.
","Lisa enjoyed making the pizza.
"
system2,5025,"Ob das Rätsel je gelöst wurde, ist unbekannt.
","Whether the mystery has ever been solved is unknown.
","Whether the riddle has ever been solved is unknown.
"
system2,5026,"Ob das Rätsel je gelöst wurde, ist unbekannt.
","It is unknown whether the puzzle has ever been solved.
","It is unknown whether the mystery has ever been solved.
"
system2,5027,"Es ist unklar, warum Lena nicht angerufen hat.
","It is unclear why Lena didn't call.
","It's unclear why Lena didn't call.
"
system2,5028,"Warum Lena nicht angerufen hat, ist unklar.
","It's unclear why Lena didn't call.
","Why Lena didn't call is unclear.
"
system2,5029,"Warum Lena nicht angerufen hat, ist unklar.
","It is unclear why Lena did not call.
","It is not clear why Lena did not call.
"
system2,5030,"Warum Lena nicht angerufen hat, ist unklar.
","It is unclear why Lena did not call us.
","Why Lena did not call is unclear.
"
system2,5031,"Es ist besser, du kommst später noch einmal zurück.
","It's better you come back later.
","It is better that you come back later.
"
system2,5032,"Es ist besser, du kommst später noch einmal zurück.
","It's better you come back later.
","It is better that you come back later.
"
system2,5033,"Es ist besser, du kommst später noch einmal zurück.
","It is better that you come back later.
","Better you come back later.
"
system2,5034,"Es ist besser, du kommst später noch einmal zurück.
","It is better that you come back later.
","Better you come back later.
"
system2,5035,"Es ist besser, du kommst später noch einmal zurück.
","It is better that you come back later.
","It's better you come back later.
"
system2,5036,"Es ist besser, du kommst später noch einmal zurück.
","It is better that you come back later.
","Better you come back later.
"
system2,5037,"Es schien ihm, es werde immer dunkler.
","It seemed to him that it was getting darker.
","It seemed to him it was getting darker and darker.
"
system2,5038,"Es schien ihm, es werde immer dunkler.
","It seemed to him that it was getting darker and darker.
","It seemed to him that it was always darker.
"
system2,5039,"Es schien ihm, es werde immer dunkler.
","It seemed to him that it was always darker.
","It seemed to him it was getting darker and darker.
"
system2,5040,"Es schien ihm, es werde immer dunkler.
","It seemed to him it was getting darker and darker.
","It seemed to him it was getting darker.
"
system2,5041,"Peter zu verzeihen fiel Tim schwer.
","It was hard to forgive Peter.
","It was difficult for Tim to forgive Peter.
"
system2,5042,"Peter zu verzeihen fiel Tim schwer.
","Tim found it hard to forgive Peter.
","Tim found it difficult to forgive Peter.
"
system2,5043,"Peter zu verzeihen fiel Tim schwer.
","It was hard to forgive Peter.
","It was hard for Tim to forgive Peter.
"
system2,5044,"Peter zu verzeihen fiel Tim schwer.
","It was hard for Tim to forgive Peter.
","It was hard to forgive Peter.
"
system2,5045,"Peter zu verzeihen fiel Tim schwer.
","Tim found it difficult to forgive Peter.
","Tim found it hard to forgive Peter.
"
system2,5046,"Peter zu verzeihen fiel Tim schwer.
","It was difficult for Tim to forgive Peter.
","Tim found it difficult to forgive Peter.
"
system2,5047,"Peter zu verzeihen fiel Tim schwer.
","It was hard for Tim to forgive Peter.
","Tim found it difficult to forgive Peter.
"
system2,5048,"Peter zu verzeihen fiel Tim schwer.
","Forgiving Peter was hard for Tim.
","It was hard to forgive Peter.
"
system2,5049,"Peter zu verzeihen fiel Tim schwer.
","It was hard to forgive Peter.
","Tim found it difficult to forgive Peter.
"
system2,5050,"Peter zu verzeihen fiel Tim schwer.
","Forgiving Peter was hard for Tim.
","Tim found it difficult to forgive Peter.
"
system2,5051,"Es fiel Tim schwer, Peter zu verzeihen.
","It was hard for Tim to forgive Peter.
","It was hard to forgive Peter.
"
system2,5052,"Peter kann singen und Mary tanzen.
","Peter can sing and Mary dance.
","Peter can sing and Mary can dance.
"
system2,5053,"Peter kann singen und Mary tanzen.
","Peter can sing and Mary can dance.
","Peter can sing and Mary dance.
"
system2,5054,"Peter kann singen und Mary tanzen.
","Peter can sing and Mary can dance.
","Peter can sing and Mary dance.
"
system2,5055,"Sie hat das Auto gekauft und ihr Mann das Motorrad.
","She bought the car and her husband bought the bike.
","You bought the car and her husband the motorcycle.
"
system2,5056,"Sie hat das Auto gekauft und ihr Mann das Motorrad.
","She has bought the car and her husband the motorcycle.
","She bought the car and her husband bought the motorbike.
"
system2,5057,"John wird Bier trinken und Mary Wein.
","John will drink beer and Mary will drink wine.
","John will drink beer and Mary wine.
"
system2,5058,"John wird Bier trinken und Mary Wein.
","John will drink beer and Mary wine.
","John is going to drink beer and Mary wine.
"
system2,5059,"John wird Bier trinken und Mary Wein.
","John will drink beer and Mary will drink wine.
","John is going to drink beer and Mary wine.
"
system2,5060,"John wird Bier trinken und Mary Wein.
","John will drink beer and Mary will drink wine.
","John will drink beer and Mary wine.
"
system2,5061,"Lisa arbeitet am Montag und John am Mittwoch.
","Lisa works on Monday and John on Wednesday.
","Lisa is working on Monday and John on Wednesday.
"
system2,5062,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena has lost her keys and Tim has lost his cell phone.
","Lena has lost her keys and Tim his mobile phone.
"
system2,5063,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena has lost her key and Tim his mobile.
","Lena has lost her keys and Tim has lost his cell phone.
"
system2,5064,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena lost her keys and Tim lost his cell phone.
","Lena lost her keys and Tim lost his phone.
"
system2,5065,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena has lost her keys and Tim his phone.
","Lena has lost her keys and Tim has lost his mobile phone.
"
system2,5066,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena lost her keys and Tim his cell phone.
","Lena has lost her keys and Tim his cell phone.
"
system2,5067,"Lena hat ihre Schlüssel verloren und Tim sein Handy.
","Lena lost her keys and Tim lost his phone.
","Lena has lost her keys and Tim has lost his mobile phone.
"
system2,5068,"John liest gerne Harry Potter und Lisa Herr der Ringe.
","John likes to read Harry Potter and Lisa Herr der Ringe.
","John likes to read Harry Potter, and Lisa Lord of the rings.
"
system2,5069,"John liest gerne Harry Potter und Lisa Herr der Ringe.
","John likes to read Harry Potter, and Lisa Lord of the rings.
","John likes reading Harry Potter and Lisa Lord of the Rings.
"
system2,5070,"Ich bestellte eine Pizza und Tim eine Suppe.
","I ordered a pizza and Tim soup.
","I ordered a pizza and Tim ordered a soup.
"
system2,5071,"Ich bestellte eine Pizza und Tim eine Suppe.
","I ordered a pizza and Tim a soup.
","I ordered a pizza and Tim soup.
"
system2,5072,"Soll ich dich anrufen oder du mich?
","Should I call you or you call me?
","Shall I call you or you call me?
"
system2,5073,"Soll ich dich anrufen oder du mich?
","Should I call you or you call me?
","Shall I call you or you call me?
"
system2,5074,"Soll ich dich anrufen oder du mich?
","Should I call you or you call me?
","Should I call you or should you call me?
"
system2,5075,"Soll ich dich anrufen oder du mich?
","Should I call you or should you call me?
","Should I call you or you call me?
"
system2,5076,"Soll ich dich anrufen oder du mich?
","Should I call you or should you call me?
","Should I call you or you call me?
"
system2,5077,"Soll ich dich anrufen oder du mich?
","Shall I call you or you call me?
","Should I call you or you call me?
"
system2,5078,"Soll ich dich anrufen oder du mich?
","Should I call you or you call me?
","Should I call you or should you call me?
"
system2,5079,"Soll ich dich anrufen oder du mich?
","Shall I call you or you call me?
","Should I call you or you call me?
"
system2,5080,"Soll ich dich anrufen oder du mich?
","Should I call you or you me?
","Shall I call you or you call me?
"
system2,5081,"Soll ich dich anrufen oder du mich?
","Should I call you or you call me?
","Shall I call you or you call me?
"
system2,5082,"Ich rief Lena an und Tim seine Oma.
","I called Lena and Tim his grandmother.
","Well, I called Lena and Tim his grandma.
"
system2,5083,"Ich rief Lena an und Tim seine Oma.
","I called Lena and Tim called his grandmother.
","I called Lena and Tim his grandma.
"
system2,5084,"Ich rief Lena an und Tim seine Oma.
","I called Lena and Tim called his grandma.
","Well, I called Lena and Tim his grandma.
"
system2,5085,"Ich rief Lena an und Tim seine Oma.
","Well, I called Lena and Tim his grandma.
","I called Lena and Tim called his grandmother.
"
