System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1
Language Model,52,1.0486476,1.0,,1.7142857313156128,,0.7543103694915771,1.0967742204666138,,0.2187033295631408,0.3203718662261963,1.7280535697937012,,3.802547931671143,1.1230239868164062,3.036093473434448,4.2179274559021005,0.1157693549041331,0.6479189636171182,0.8638409345629142,0.8353008269450433,0.8613356152811333,-0.044712858725582,-0.4553394615650177,-0.0773076936602592,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,53,1.1312501,1.0,,1.0,,0.7089678645133972,0.7272727489471436,,0.1350298374891281,0.2383687347173691,1.598894715309143,,3.6206021308898926,0.8299815058708191,2.4714205265045166,3.2738986015319824,0.1090267549411876,0.5098447350915754,0.8380317312997149,0.802383367604653,0.8348842768541518,-0.2367320750425689,-0.5465462803840637,-0.099034272134304,-0.0,-0.0,-0.1111111111111111,-0.0,0.6931471805599452,,-0.0,-0.0
Language Model,54,1.0717032,0.8999999761581421,,0.75,,0.6446837186813354,0.6896551847457886,,0.1820546835660934,0.2858150601387024,1.4487175941467283,,2.067371368408203,0.5621844530105591,1.83482027053833,2.983183145523072,0.0858351797104306,0.4730280926593293,0.7735062482031387,0.7402624634910124,0.7706030270287929,-0.1583538618319075,-0.5747230052947998,-0.1251348853111267,-0.0,-0.0,-0.2142857142857142,-0.2142857142857142,0.6931471805599452,,-0.0769230769230769,-0.2142857142857142
Language Model,55,0.8821292,0.9945054650306702,,0.9230769276618958,,0.6449275612831116,0.7096773982048035,,0.0831321775913238,0.1768936365842819,1.2521253824234009,,1.2196378707885742,0.5584350824356079,1.8249685764312744,2.277895212173462,0.1060846493855337,0.3847434316262226,0.728277005528711,0.7001333329928876,0.7258034550330711,-0.2646134709045367,-0.5840752720832825,-0.2151068300008773,-0.0,-0.0,-0.3846153846153846,-0.2307692307692308,0.6931471805599453,,-0.4166666666666667,-0.3846153846153846
Language Model,56,1.2117572,0.975000023841858,,0.875,,0.6663007736206055,0.6849315166473389,,0.0623000226914882,0.1696322411298751,1.5041385889053345,,3.0753889083862305,0.8368778824806213,2.48618483543396,3.542752981185913,0.0983619630446885,0.5361444567895757,0.7343751052309395,0.7224932626676763,0.7331405338495347,-0.1311365527419429,-0.5431505441665649,-0.1334917098283767,-0.0,-0.0,-0.1538461538461538,-0.0769230769230769,0.6931471805599452,,-0.0833333333333333,-0.1538461538461538
Language Model,57,1.0927268,0.937062919139862,,0.7692307829856873,,0.687752366065979,0.6551724076271057,,0.1786967664957046,0.3043246269226074,1.6386886835098269,,3.5941824913024902,0.8735511302947998,2.563428401947021,4.268037796020509,0.0961082102831151,0.510053167399493,0.8085605279759654,0.7797337583204188,0.8060336107842861,-0.057983226125759,-0.4822254478931427,-0.0964112281799316,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,,-0.0,-0.0909090909090909
Language Model,58,1.2372959,1.0,,1.0,,0.7383177280426025,0.7948718070983887,,0.1077673062682151,0.2306752502918243,1.4128860235214231,,2.497313499450684,0.8451088070869446,2.503706693649292,3.471208333969116,0.1026378040513119,0.50626939988772,0.8326150958857392,0.7952768949676707,0.8292775618604913,-0.2494151327018525,-0.5548661947250366,-0.1099523231387138,-0.0,-0.0,-0.25,-0.25,0.6931471805599452,,-0.1428571428571428,-0.25
Language Model,59,1.3276803,0.9941176176071168,,0.9411764740943908,,0.7030113935470581,0.7323943376541138,,0.0983369573950767,0.2491644620895385,1.6793256998062134,,3.7965483665466313,1.135555624961853,3.0575835704803467,4.715074062347412,0.0898737916219539,0.5848991122644991,0.7859770191542134,0.7684862060695846,0.7844139522100593,0.007434644259171,-0.4558598697185517,-0.0798688232898712,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,,-0.0,-0.0
New Human Generated,0,,1.0,2.200000047683716,2.200000047683716,1.0,0.7878788113594055,2.588235378265381,2.402727127075196,,0.2712754905223846,1.6755430698394775,2.992881774902344,,0.99875670671463,2.811694860458374,4.665194988250732,0.1216929733763596,0.6534300744586773,0.8835360304625287,0.848936717020384,0.8804904680008948,-0.0263011687572162,,,,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.6931471805599453,-0.0,-0.1666666666666666
New Human Generated,1,,0.9914529919624328,1.3333333730697632,1.3333333730697632,0.9230769276618958,0.7233704328536987,0.9534883499145508,2.3727102279663086,,0.2046671658754348,1.6796314716339111,2.90899658203125,,1.0011042356491089,2.8161308765411377,3.9119677543640137,0.1097427764508615,0.5851406102179624,0.8011999625098556,0.7770994089546701,0.799051716617238,-0.0326390749615895,,,,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0
New Human Generated,2,,0.9529411792755128,3.0,3.0,0.8823529481887817,0.6153846383094788,1.5789474248886108,2.0492968559265137,,0.2502360045909881,1.4996356964111328,1.992267608642578,,0.7623278498649597,2.322458982467652,2.109580993652344,0.1082695096240733,0.5489408884865863,0.8056192004386128,0.7721010822073874,0.8026699080042887,-0.1940109611844704,,,,-0.0,-0.8,-0.4,0.6931471805599453,0.3790556465526853,-0.0,-0.6
New Human Generated,3,,0.9944444298744202,0.9333333373069764,0.9333333373069764,0.9333333373069764,0.7045952081680298,0.7571428418159485,2.281566619873047,,0.2026043534278869,1.5387873649597168,3.796520233154297,,0.8439843654632568,2.501319408416748,4.103594779968262,0.1038304154294114,0.5776323747434389,0.7877461693763061,0.7670773254722107,0.7860146996461039,-0.0359718515007537,,,,-0.0,-0.0769230769230769,-0.0769230769230769,0.6931471805599453,0.6931471805599452,-0.0,-0.0769230769230769
New Human Generated,4,,0.9518716335296632,0.8235294222831726,0.7647058963775635,0.8235294222831726,0.5200868844985962,0.6351351141929626,1.6027017831802368,,0.1735779941082,0.9986559748649596,2.3202133178710938,,0.4094166457653045,1.4101088047027588,1.98521625995636,0.0960602680516345,0.4193629607247294,0.8126612002328827,0.7766446529002675,0.8094649926572783,-0.4104325169896713,,,,-0.1538461538461538,-0.4285714285714285,-0.2857142857142857,0.5259165436992594,0.3683364398827907,-0.2307692307692307,-0.4285714285714285
New Human Generated,5,,1.0,1.1111111640930176,1.1111111640930176,1.0,0.7383177280426025,1.0555555820465088,2.420397996902466,,0.2420890182256698,1.6839966773986816,2.5729942321777344,,1.0082067251205444,2.8295037746429443,4.338954448699951,0.1091296806459927,0.5837293766379998,0.8650692068071599,0.8303935763608393,0.8621216705646733,-0.1601078512154804,,,,-0.0,-0.1111111111111111,-0.1111111111111111,0.6931471805599452,0.6931471805599453,-0.0,-0.1111111111111111
New Human Generated,6,,0.9583333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.5546334981918335,0.6101694703102112,1.833834409713745,,0.1933977603912353,1.3531475067138672,1.264556884765625,,0.4832558333873749,1.6214680671691897,2.1208765506744385,0.0876293388804373,0.4095976646528456,0.7853262220565673,0.7345298611881865,0.780936979490807,-0.3643853589949741,,,,-0.0,-0.3333333333333333,-0.3333333333333333,0.6931471805599453,0.353754886062046,-0.0,-0.3333333333333333
New Human Generated,7,,0.97826087474823,2.625,2.625,0.91304349899292,0.7791411280632019,1.7435897588729858,2.3775479793548584,,0.2252263128757477,1.6577856540679932,3.450298309326172,,1.0694248676300049,2.9418647289276123,3.8100662231445312,0.1083897369542409,0.6290396159114094,0.8458938052245101,0.8267249550702844,0.8441585593216053,-0.0301009927309181,,,,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599452,0.6931471805599453,-0.0,-0.1666666666666666
New Human Generated,8,,0.995192289352417,0.9375,0.9375,0.9375,0.6824324131011963,0.8000000119209291,2.2783989906311035,,0.2177823334932327,1.5044448375701904,3.40252685546875,,0.8318741321563721,2.4754798412323,4.600795269012451,0.1014016969161296,0.5176951940369896,0.8043319268629668,0.7831117246955545,0.802500148702672,-0.0409222742577438,,,,-0.0,-0.1333333333333333,-0.1333333333333333,0.6931471805599452,0.6931471805599452,-0.0714285714285714,-0.1333333333333333
New Human Generated,9,,0.9910714030265808,1.625,1.625,0.9285714030265808,0.75,1.2894736528396606,2.4787285327911377,,0.2146987020969391,1.6676499843597412,3.6183395385742174,,1.1117080450057983,3.0165140628814697,5.099076271057129,0.1191094646167155,0.6006396269276482,0.8715121149088608,0.8437764510990089,0.869110376564339,-0.1173895408639194,,,,-0.0,-0.2857142857142857,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.2857142857142857
New Human Generated,10,,0.9960317611694336,1.6666666269302368,1.6666666269302368,0.9523809552192688,0.7600950002670288,1.4038461446762085,2.4196956157684326,,0.2030477225780487,1.690514087677002,3.458019256591797,,1.08621084690094,2.97178316116333,4.479708671569824,0.1137491582735068,0.6582106056450729,0.8383799514048399,0.8250457501322462,0.8372638760402418,0.0672479727444934,,,,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599453,-0.0,-0.0909090909090909
New Human Generated,11,,0.9960317611694336,1.6666666269302368,1.6666666269302368,0.9523809552192688,0.6757345199584961,1.2999999523162842,2.3463566303253174,,0.2820464074611664,1.6571305990219116,2.4440574645996094,,1.0026963949203491,2.8191349506378174,3.699249267578125,0.1071649972317355,0.5860163286492783,0.850605877811824,0.8311256023827414,0.8488721498661809,-0.0886689038778779,,,,-0.0,-0.1818181818181818,-0.0909090909090909,0.6931471805599452,0.5976700553157234,-0.1,-0.0909090909090909
New Human Generated,12,,1.0,1.5,1.5,1.0,0.7037037014961243,0.8591549396514893,2.264432907104492,,0.1722080409526825,1.6262476444244385,2.788883209228516,,0.8974943757057191,2.612724781036377,3.355101585388184,0.1025064217616095,0.6249727221051348,0.8220220488549125,0.8053388399955015,0.8206497730687949,-0.0561791745911552,,,,-0.0,-0.0,-0.0,0.6931471805599452,0.6931471805599453,-0.0,-0.0909090909090909
New Human Generated,13,,0.9926470518112184,2.0,2.0,0.9411764740943908,0.6917293071746826,1.3939393758773804,2.2940359115600586,,0.2388176172971725,1.5241405963897705,2.459175109863281,,0.8963586688041687,2.6104063987731934,4.145854473114014,0.106250706623039,0.5110939974056125,0.7765207387494444,0.751558396455599,0.7743253234451883,-0.1615105683039126,,,,-0.0,-0.2857142857142857,-0.1428571428571428,0.6931471805599453,0.5057021323536758,-0.0,-0.1428571428571428
New Human Generated,14,,0.96484375,0.8125,0.8125,0.8125,0.6628131270408629,0.7375000119209291,2.146024942398072,,0.1657207906246185,1.4378308057785034,2.881919860839844,,0.7693057060241699,2.338175058364868,3.366096258163452,0.0918591995600822,0.4702909932131924,0.8462284070251942,0.8191354487397876,0.8439099548653377,-0.2075558647901204,,,,-0.0,-0.2,-0.1333333333333333,0.6931471805599453,0.5941261547656673,-0.0714285714285714,-0.1333333333333333
New Human Generated,15,,0.9789473414421082,1.7000000476837158,1.7000000476837158,0.8947368264198303,0.686274528503418,1.2978723049163818,2.1491878032684326,,0.2000047117471695,1.486602783203125,2.6233901977539062,,0.7647518515586853,2.327927827835083,3.357123851776123,0.1017154530551362,0.5522565804351744,0.8068554215753748,0.7862248027957335,0.80502129046309,-0.1149654474785747,,,,-0.0,-0.25,-0.125,0.6931471805599452,0.4903784726395643,-0.0,-0.125
New Human Generated,16,,0.6596638560295105,0.4705882370471954,0.4705882370471954,0.4705882370471954,0.4365541338920593,0.4027777910232544,1.2906204462051392,,0.1050974801182746,0.8878499865531921,1.0067291259765625,,0.2296368628740311,0.8438000679016113,0.9954695105552672,0.0693021162929602,0.2852727679201709,0.7699821805883362,0.7345326625441942,0.7668964351901959,-0.5830096631157609,,,,-0.4285714285714285,-0.6,-0.6,0.4320751015974849,0.314192099397783,-0.4285714285714285,-0.6
New Human Generated,17,,0.8074866533279419,1.0,1.0,0.6470588445663452,0.5332303047180176,0.93478262424469,1.6776820421218872,,0.1610917747020721,1.0710681676864624,2.985260009765625,,0.5024119019508362,1.6744153499603271,1.612128973007202,0.1073740453243291,0.4729078893443987,0.8242155808351814,0.7938752155356539,0.8216012159173482,-0.2981898444011117,,,,-0.3333333333333333,-0.5,-0.5,0.6931471805599453,0.6931471805599453,-0.3333333333333333,-0.5
New Human Generated,18,,0.9965277910232544,1.0625,1.0625,0.9444444179534912,0.6796714663505554,0.8630136847496033,2.2720017433166504,,0.1917362809181213,1.4905019998550415,3.555362701416016,,0.9084774851799012,2.6350433826446533,4.613115310668945,0.1012914824141708,0.5533460566948897,0.7989950884320347,0.7844773992838151,0.7976127044372936,-0.0478945847068903,,,,-0.0,-0.2142857142857142,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.2142857142857142
New Human Generated,19,,0.9372549057006836,0.8666666746139526,0.8666666746139526,0.7647058963775635,0.5374331474304199,0.7719298005104065,1.8439884185791016,,0.1666985154151916,1.1829431056976318,1.8573684692382808,,0.5310702919960022,1.7522203922271729,2.5413143634796143,0.1108523244019772,0.384161466830004,0.7584320135055377,0.7282589928066905,0.7557358961023053,-0.4067200670257321,,,,-0.25,-0.4615384615384616,-0.4615384615384616,0.4727160395950316,0.3438477866214463,-0.25,-0.4615384615384616
New Human Generated,20,,0.9411764740943908,0.8125,0.8125,0.7647058963775635,0.5437430739402771,0.6000000238418579,1.741819143295288,,0.1742283999919891,1.2160149812698364,1.717121124267578,,0.4375494718551636,1.4920201301574707,1.958642601966858,0.0995874702988109,0.4185259422709197,0.7817379667168178,0.7531962568269567,0.7793554366648141,-0.3198881588595831,,,,-0.2307692307692308,-0.4285714285714285,-0.2857142857142857,0.512230826376623,0.3138705812946884,-0.2307692307692308,-0.4285714285714285
New Human Generated,21,,1.0,1.7777777910232544,1.6666666269302368,1.0,0.6998313665390015,1.225000023841858,2.261683225631714,,0.2439059019088745,1.6094130277633667,2.26028060913086,,0.8519707322120667,2.5182318687438965,3.551596403121948,0.1145677024025363,0.58533740163291,0.8710811118818746,0.8450029964008672,0.8688004856579822,-0.1229113599963342,,,,-0.0,-0.3333333333333333,-0.2222222222222222,0.6931471805599452,0.547703299118304,-0.0,-0.3333333333333333
New Human Generated,22,,1.0,1.2727272510528564,1.2727272510528564,1.0,0.7631917595863342,0.9811320900917052,2.3976526260375977,,0.1969698965549469,1.5911526679992676,3.771625518798828,,1.0912938117980957,2.980768918991089,3.97396731376648,0.0998151465089595,0.5582566676702617,0.8119299449710105,0.7885631218704598,0.8099569440852554,-0.1436311728258935,,,,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599452,-0.0,-0.0909090909090909
New Human Generated,23,,0.9659090638160706,1.909090876579285,1.909090876579285,0.875,0.7076735496520996,1.6530612707138062,2.040665864944458,,0.1934627294540405,1.355085849761963,3.830425262451172,,0.7613260746002197,2.32019591331482,2.9188947677612305,0.103832427022333,0.5244740361692458,0.8141958113045753,0.794492726644509,0.8124587356970309,-0.1162244819388252,,,,-0.2222222222222222,-0.5,-0.4,0.6931471805599452,0.6931471805599453,-0.3333333333333333,-0.5
New Human Generated,24,,0.9777777791023254,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.6666666865348816,0.7358490824699402,2.121609926223755,,0.1631050258874893,1.5010497570037842,2.3192138671875,,0.7199490070343018,2.225224018096924,3.5897512435913086,0.0923844367647628,0.5327444104817837,0.842639712818632,0.815121303038991,0.8402726636388895,-0.1608294924463613,,,,-0.0,-0.1818181818181818,-0.1818181818181818,0.6931471805599453,0.6931471805599452,-0.0,-0.1818181818181818
New Human Generated,25,,1.0,1.0,1.0,1.0,0.7061994671821594,0.7719298005104065,2.44938063621521,,0.2466895133256912,1.698549747467041,2.6928939819335938,,1.1764975786209106,3.126401662826538,4.24090576171875,0.0995548862828731,0.5699772446483923,0.8741099229960131,0.8475790046393192,0.871860544420333,-0.0658920060582337,,,,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0
New Human Generated,26,,1.0,1.0,1.0,1.0,0.6892523169517517,0.6969696879386902,2.3902664184570312,,0.2557965219020843,1.596484661102295,3.0127029418945312,,1.0404888391494749,2.889397621154785,4.364157199859618,0.1110950568316693,0.594552642655217,0.8122166770807953,0.7908927070969655,0.8104018009792066,-0.0848122394622065,,,,-0.0,-0.0714285714285714,-0.0714285714285714,0.6931471805599453,0.6931471805599453,-0.0769230769230769,-0.0714285714285714
New Human Generated,27,,0.961904764175415,1.8571428060531616,1.8571428060531616,0.8666666746139526,0.7183098793029785,1.6129032373428345,2.1830222606658936,,0.2407118231058121,1.3841429948806765,5.1339263916015625,,0.9563748836517334,2.7302536964416504,3.856225252151489,0.1122213865611531,0.5678428085909267,0.8598488608338182,0.8313048238327764,0.8572775996277916,-0.0416765059324001,,,,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,0.6931471805599452,-0.1666666666666666,-0.2857142857142857
New Human Generated,28,,0.9488636255264282,2.375,2.375,0.8636363744735718,0.7503714561462402,1.7692307233810425,2.384115934371948,,0.2002078592777252,1.6668646335601809,4.1002349853515625,,1.0472224950790403,2.901709079742432,3.987930059432984,0.1182234326055588,0.5632585960660782,0.8425259956504721,0.8156274176484071,0.8401067964483424,-0.0682981461579734,,,,-0.0,-0.4285714285714285,-0.4285714285714285,0.6931471805599452,0.6931471805599453,-0.1666666666666666,-0.4285714285714285
New Human Generated,29,,1.0,1.2857142686843872,1.2857142686843872,1.0,0.7836644649505615,1.1724138259887695,2.2058050632476807,,0.2029908299446106,1.5888779163360596,2.455062866210937,,0.8190163969993591,2.4477875232696533,3.280496835708618,0.1103453041251723,0.6018982591191527,0.7669198192849291,0.7516735924386566,0.7654138338091535,-0.1191161813164859,,,,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0
New Human Generated,30,,1.0,1.0,1.0,1.0,0.6229050159454346,0.8000000119209291,2.1054918766021733,,0.1978107988834381,1.5033310651779177,1.9793052673339844,,0.6901338696479797,2.1549394130706787,3.0239837169647217,0.0816591803043608,0.4631958017585217,0.7787609327086042,0.746964410749716,0.7759797466933782,-0.2659146573551418,,,,-0.0,-0.1818181818181818,-0.1818181818181818,0.6931471805599452,0.5668288201725579,-0.0,-0.1818181818181818
New Human Generated,31,,0.9555555582046508,2.1666667461395264,2.1666667461395264,0.8666666746139526,0.6643192768096924,1.603773593902588,2.15087890625,,0.1600054800510406,1.4574298858642578,2.439075469970703,,0.7648108601570129,2.3280608654022217,3.188015937805176,0.110979218656675,0.5408539342475684,0.8201068993727618,0.7990090273150554,0.8182220805135726,-0.1041089778474778,,,,-0.1111111111111111,-0.4,-0.4,0.6320577235927594,0.466885650894679,-0.3333333333333333,-0.4
New Human Generated,32,,0.9916666746139526,1.100000023841858,1.100000023841858,0.9166666865348816,0.7152777910232544,1.0263158082962036,2.1002087593078613,,0.1967678815126419,1.4275262355804443,2.177906036376953,,0.7677287459373474,2.334630489349365,2.6799156665802,0.1180211611268111,0.5397212528729851,0.8100555742279046,0.7814508293186402,0.8075763498718432,-0.0883762926033921,,,,-0.0,-0.0,-0.0,0.6931471805599452,0.6931471805599453,-0.0,-0.0
New Human Generated,33,,0.984189748764038,1.909090876579285,1.909090876579285,0.91304349899292,0.6849474906921387,1.3272727727890017,2.564382076263428,,0.2737583220005035,1.7715821266174316,3.925636291503906,,1.3455289602279663,3.389173984527588,4.609713077545166,0.1082872821215738,0.599681720696519,0.8703182576272782,0.8499357263039007,0.868499328627103,-0.0293052938989939,,,,-0.1111111111111111,-0.2,-0.2,0.6260067763793301,0.5461930865833362,-0.1111111111111111,-0.2
New Human Generated,34,,0.9930555820465088,0.9375,0.9375,0.9375,0.6512261629104614,0.7272727489471436,2.369374513626098,,0.2268941551446915,1.6414035558700562,2.7361793518066406,,1.0030206441879272,2.8197460174560547,3.763115406036377,0.1005875870469046,0.5886380286370047,0.8747640957612746,0.843753368332895,0.8721576501592307,-0.1748878431182319,,,,-0.0,-0.1666666666666666,-0.0833333333333333,0.6931471805599453,0.5057021323536758,-0.0,-0.1666666666666666
New Human Generated,35,,1.0,1.0,0.9333333373069764,1.0,0.6759156584739685,0.8888888955116272,2.055335521697998,,0.2645680010318756,1.4510581493377686,1.7227554321289062,,0.6738199591636658,2.115811586380005,2.6539759635925293,0.0920376237920866,0.4969904422434344,0.8252138781834588,0.7945238140701121,0.8225197903777751,-0.2290610592404515,,,,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.547703299118304,-0.0,-0.1666666666666666
New Human Generated,36,,0.99609375,0.9375,0.9375,0.9375,0.7009155750274658,0.7397260069847107,2.425562858581543,,0.1943732947111129,1.658623456954956,3.210784912109375,,1.0467021465301514,2.9007599353790283,4.3937668800354,0.1079334307613959,0.4962062780858321,0.7386140267728049,0.7196239274634317,0.737025402626244,-0.1488593280057646,,,,-0.0,-0.1428571428571428,-0.0714285714285714,0.6931471805599453,0.5917628265997548,-0.0,-0.0714285714285714
New Human Generated,37,,0.9800000190734864,1.7999999523162842,1.7999999523162842,0.8999999761581421,0.7034013867378235,1.4042552709579468,2.085440158843994,,0.2619706094264984,1.410480499267578,1.8460159301757808,,0.6465336680412292,2.0492875576019287,4.486557960510254,0.1200856732954427,0.5833754665622345,0.8543917236364216,0.8336914756625483,0.8526635238525123,-0.0918057099912844,,,,-0.1111111111111111,-0.3,-0.3,0.6931471805599452,0.6931471805599452,-0.1111111111111111,-0.3
New Human Generated,38,,0.9946523904800416,1.4545454978942869,1.4545454978942869,0.9411764740943908,0.7165149450302124,0.9803921580314636,2.3146841526031494,,0.2071645110845565,1.6231822967529297,2.4793472290039062,,0.8999695777893066,2.6177706718444824,3.9318106174468994,0.1049591948215588,0.5651336949485394,0.863856114770245,0.8363772476067985,0.8614808477669448,-0.0621762389333121,,,,-0.0,-0.1111111111111111,-0.1111111111111111,0.6931471805599452,0.6931471805599453,-0.0,-0.2222222222222222
New Human Generated,39,,0.901098906993866,1.4285714626312256,1.4285714626312256,0.7692307829856873,0.4267515838146209,0.8857142925262451,1.8458821773529053,,0.1861818134784698,1.2903094291687012,1.6007461547851562,,0.5810878276824951,1.884070634841919,1.912469744682312,0.0987140265892679,0.4532862112160092,0.8302038142240473,0.7847135013113611,0.8260529243813513,-0.2997420701316278,,,,-0.5,-0.7142857142857143,-0.7142857142857143,0.4127256526394218,0.2947841194846702,-0.6666666666666666,-0.7142857142857143
New Human Generated,40,,0.9090908765792848,2.25,2.25,0.8181818127632141,0.6122778654098511,2.303030252456665,1.8675709962844849,,0.147080585360527,1.3188432455062866,2.01076889038086,,0.5748079419136047,1.8677866458892824,2.008829593658448,0.1059460807132345,0.5001264886983824,0.8285137814594336,0.7948309564557483,0.8255204168016942,-0.2758534150383481,,,,-0.2857142857142857,-0.625,-0.625,0.6080158271399649,0.4590587188581055,-0.2857142857142857,-0.625
New Human Generated,41,,0.9921875,1.875,1.875,0.9375,0.5902140736579895,1.2340425252914429,2.2399911880493164,,0.1979084610939026,1.4998681545257568,2.5084457397460938,,0.8900876641273499,2.597569704055786,4.196625232696533,0.0901496968559566,0.4933550384690264,0.8023625336635858,0.7720618525266281,0.7996951789646909,-0.2237445003084972,,,,-0.0,-0.5,-0.25,0.6931471805599454,0.4544543674493905,-0.1428571428571428,-0.375
New Human Generated,42,,0.9333333373069764,1.3333333730697632,1.3333333730697632,0.8000000119209291,0.5123809576034546,0.5853658318519592,2.610515117645264,,0.2533246874809265,1.8086080551147456,3.0820770263671875,,1.3251038789749146,3.3591623306274414,5.1932339668273935,0.1225116728033873,0.5898900720895014,0.8836746967236607,0.8439412224688743,0.8800487787642957,-0.0437052957257208,,,,-0.2,-0.3333333333333333,-0.3333333333333333,0.5167303170511501,0.2157615543388356,-0.2,-0.3333333333333333
New Human Generated,43,,1.0,1.7142857313156128,1.7142857313156128,1.0,0.7413395047187805,1.3333333730697632,2.107154130935669,,0.2226138561964035,1.5323556661605835,1.878456115722656,,0.7567815184593201,2.309908390045166,2.490275382995605,0.1154793172526175,0.6114907231140821,0.8655940755666635,0.8327018306941963,0.8627078929028443,-0.0102844483649143,,,,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0
New Human Generated,44,,0.9960784316062928,0.9411764740943908,0.8823529481887817,0.9411764740943908,0.5815991163253784,0.695652186870575,2.0412023067474365,,0.194193422794342,1.3877041339874268,1.841602325439453,,0.7141339182853699,2.211638927459717,2.5719585418701167,0.0821842169631302,0.4671726140132832,0.7709895665621627,0.7492666747609167,0.7690836179886511,-0.3025709688899569,,,,-0.0714285714285714,-0.2666666666666666,-0.2,0.6196701335716408,0.4121796938809977,-0.1428571428571428,-0.2666666666666666
New Human Generated,45,,0.9944444298744202,1.7000000476837158,1.7000000476837158,0.9444444179534912,0.6525934934616089,0.9649122953414916,2.238217353820801,,0.2294696271419525,1.4898933172225952,3.3187789916992188,,0.8919364809989929,2.601360559463501,3.825594186782837,0.0970996498201978,0.5289481405177391,0.7338559241771376,0.7135495270485221,0.7321172755815982,-0.1720220476973344,,,,-0.0,-0.3,-0.2,0.6931471805599453,0.4903784726395643,-0.0,-0.3
New Human Generated,46,,0.9721361994743348,0.9411764740943908,0.9411764740943908,0.8421052694320679,0.6395468711853027,0.7571428418159485,1.9627671241760247,,0.1803177744150161,1.39953875541687,1.7344245910644531,,0.6315541863441467,2.0121846199035645,2.3462998867034908,0.1061173097678502,0.5456931089068421,0.8388152745740621,0.8171798639972371,0.8369781138611321,-0.122730619910915,,,,-0.0,-0.2857142857142857,-0.2142857142857142,0.6931471805599453,0.5588663721987148,-0.1538461538461538,-0.2857142857142857
New Human Generated,47,,1.0,1.0,1.0,1.0,0.5961945056915283,0.9166666865348816,2.1088907718658447,,0.1706172674894333,1.528042197227478,2.3486557006835938,,0.6808851361274719,2.1328158378601074,3.1447858810424805,0.1064663751684421,0.4829228527089936,0.7868823128362854,0.7577122127904629,0.7843876366219834,-0.2384981146770395,,,,-0.0833333333333333,-0.2307692307692308,-0.1538461538461538,0.6270913975532665,0.4839442403047534,-0.0833333333333333,-0.1538461538461538
New Human Generated,48,,1.0,1.1176470518112185,1.058823585510254,1.0,0.6908904910087585,0.9285714030265808,2.216994285583496,,0.1780341416597366,1.45267653465271,2.8413658142089844,,0.8764166831970215,2.5693747997283936,3.906194448471069,0.1047297847727938,0.5263360946126429,0.7820935407492767,0.7660136585942658,0.780720500597498,-0.0527125075629816,,,,-0.0,-0.2666666666666666,-0.2,0.6931471805599453,0.6931471805599453,-0.0714285714285714,-0.2666666666666666
New Human Generated,49,,0.9583333134651184,1.25,1.25,0.8333333134651184,0.747863233089447,1.8461538553237915,2.388822078704834,,0.2889676988124847,1.552489161491394,3.926826477050781,,0.9688258171081544,2.754448652267456,5.2742919921875,0.1033352032421236,0.5311227040160964,0.8330592472132775,0.7996703865759223,0.8300701409049788,-0.1737919342966101,,,,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.2857142857142857
New Human Generated,50,,1.0,1.2000000476837158,1.2000000476837158,1.0,0.7274219989776611,0.9090909361839294,2.2551541328430176,,0.2352300882339477,1.4913263320922852,3.04532241821289,,0.8549246788024902,2.5244615077972408,4.385956287384033,0.1126180360191374,0.5572559962751829,0.8281829997342194,0.8004491746891084,0.8258277499724684,-0.1220054458537306,,,,-0.0,-0.1,-0.1,0.6931471805599452,0.6931471805599453,-0.0,-0.1
